smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,ring_count,rotatable_bonds,fraction_csp3,lipinski_violations,penalty,SA_score,has_PAINS,PAINS_alert,structural_alert_count,structural_alerts,severe_alert_count_x,severe_alerts,covalent_warhead_count,covalent_warheads,max_train_similarity,top5_train_similarity,applicability_score,max_market_similarity,closest_market_name,novelty_score,market_novelty_score,potency_support,chemistry_support,safety_support,domain_support,agent_support_min,agent_support_mean,agent_support_max,agent_disagreement_score,multi_agent_balance,potency_vs_guardrails_gap,potency_reward,chemistry_reward,safety_reward,novelty_reward,naive_reward,applicability_penalty,market_copy_penalty,uncertainty_penalty,disagreement_penalty,reactivity_penalty,anti_hacking_penalty,reward_hacking_risk,reward_hacking_risk_level,reward_hacking_flags,verified_reward,audit_pass,audit_status,veto,veto_reasons,potency_percentile,qed_percentile,sa_percentile,novelty_percentile,applicability_percentile,balance_percentile,risk_percentile,uncertainty_percentile,naive_multi_objective_score,multi_objective_score,naive_score,naive_rank,audit_status_penalty,final_score,audit_priority,rank,audit_demote_positions,audit_promote_positions,selection_bucket,parent_seed,ancestor_seed,lineage_depth,lineage_path,round,action_name,action_category,action_rule_source,reaction_family,synthetic_route,synthetic_feasibility_score,medchem_realism_score,transformation_confidence_score,preserves_scaffold,parent_similarity,property_support_score,category_priority_score,generator_priority_score,adaptive_action_prior,hard_constraint_pass,hard_constraint_notes,introduced_warhead,warhead_retained,alert_count,severe_alert_count_y,structural_guidance_score,structure_guidance_reference,structure_guidance_backend,parent_predicted_pIC50,parent_QED,parent_final_score,parent_verified_reward,parent_reward_hacking_risk,ancestor_predicted_pIC50,ancestor_QED,ancestor_final_score,ancestor_verified_reward,ancestor_reward_hacking_risk,delta_predicted_pIC50,delta_QED,delta_final_score,delta_verified_reward,improved_over_parent_final_score,improved_over_parent_potency,improved_over_parent_qed,improved_over_parent_verified_reward,parent_improvement_count,lineage_root,generator_composite_score
C#COCC(Nc1ncnc2[nH]c(-c3c(C#N)cccc3OCC)cc12)c1ccccc1,8.594515308556865,0.03317157926929351,0.4004413308977605,423.47600000000017,4.655780000000004,95.85000000000001,2,6,4,8,0.16,0,0.0,3.439840000000001,False,,0,,0,,0,,0.5555555555555556,0.5235554385554385,0.6791917064644336,0.20192307692307693,Erlotinib,0.4444444444444444,0.7980769230769231,0.7504087216507107,0.5379411935322298,1.0,0.7089130106175561,0.5379411935322298,0.7493157314501241,1.0,0.4620588064677702,0.5379411935322298,0.001457320267448714,8.544757939652925,-0.09953466910223958,-0.0,0.6092210035391853,9.054444274089871,0.0,0.0,0.0,0.20257350808471275,0.0,0.20257350808471275,0.0,low,,8.851870766005158,True,pass,False,,0.5053995680345572,0.699244060475162,0.5010799136069114,0.8272138228941684,0.18466522678185746,0.7575593952483801,0.8612311015118791,0.9708423326133909,0.6078833693304535,0.6182235421166307,9.783904317286416,232,0.0,9.593739016545115,0,156,0,76,advance,C#COCC(Nc1ncnc2[nH]c(-c3ccccc3OCC)cc12)c1ccccc1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,4,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(COC#N)c3ccccc3)ncnc2[nH]1 -> C#COCC(Nc1ncnc2[nH]c(-c3ccccc3OCC)cc12)c1ccccc1 -> C#COCC(Nc1ncnc2[nH]c(-c3c(C#N)cccc3OCC)cc12)c1ccccc1,4,decorate_cyano,scaffold_decoration,scaffold_decoration,scaffold_decoration,snar_cyano_diversification,0.77,0.76,0.74,True,0.746268656716418,0.6746766147559643,0.893,0.8753038275855737,0.6982605048583755,True,,False,True,0,0,0.6109920011203889,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.993061402038965
CCOc1c(F)cccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,9.024247316104365,0.1593814723681919,0.43657653119890333,392.434,4.308200000000003,83.06,3,5,4,7,0.18181818181818182,0,0.0,3.132893333333334,False,,0,,0,,0,,0.75,0.6825207722385142,0.9682195858882074,0.2625,Afatinib,0.25,0.7375,0.7694947983683569,0.5696211947234995,1.0,0.9105396894161555,0.5696211947234995,0.8124139206270029,1.0,0.4303788052765005,0.5696211947234995,-0.057225496344861404,8.785175107552076,-0.015175650619278561,-0.0,0.5758048964720519,9.34580435340485,0.0,0.0,0.08907220855228783,0.16297350659562565,0.0,0.36454571514791345,0.15,low,uncertain_prediction,8.981258638256936,True,pass,False,,0.8315789473684211,0.6457894736842106,0.6442105263157895,0.11157894736842106,0.8494736842105263,0.7968421052631579,0.5094736842105263,0.5242105263157895,0.6223157894736842,0.6637105263157894,10.09258330077327,127,0.0,9.552711269835884,0,196,69,0,advance,CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,2,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1c(F)cccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,2,decorate_fluoro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_fluorination,0.88,0.82,0.8,True,0.75,0.7003714030041917,0.893,0.9167358786614773,0.7050444491509569,True,,False,True,0,0,0.7195652851120425,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.99296037016489
CCOc1cc(F)ccc1-c1cc2c(NC(CO)c3cccc(F)c3)ncnc2[nH]1,9.207284275960916,0.25272658942944304,0.41939384799368823,410.42400000000004,4.447300000000003,83.06,3,5,4,7,0.18181818181818182,0,0.0,3.252826666666667,False,,0,,0,,0,,0.746031746031746,0.6802700600856338,0.9641273819738796,0.21428571428571427,Afatinib,0.25396825396825395,0.7857142857142857,0.7499124563896189,0.5555578984478107,1.0,0.9195241079089811,0.5555578984478107,0.8062486156866027,1.0,0.44444210155218933,0.5555578984478107,-0.07511487906264513,8.828194391816751,-0.05034833382449361,-0.0,0.5910318454934699,9.368877903485728,0.0,0.0,0.22908988414416454,0.18055262694023666,0.0,0.5221425110844011,0.15,low,uncertain_prediction,8.846735392401328,True,pass,False,,0.9781931464174455,0.847871235721703,0.8161993769470405,0.0794392523364486,0.9034267912772586,0.8681204569055037,0.5192107995846313,0.2232606438213915,0.7480789200415369,0.750441329179647,10.266572607535572,41,0.0,9.522264987416905,0,225,184,0,advance,CCOc1cc(F)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(F)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(F)ccc1-c1cc2c(NC(CO)c3cccc(F)c3)ncnc2[nH]1,3,decorate_fluoro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_fluorination,0.88,0.82,0.8,True,0.8813559322033898,0.6929590644112841,0.893,0.926349486910723,0.7050444491509569,True,,False,True,0,0,0.6699827975922675,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.991696720997648
COCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,9.125084069620097,0.2770356913666207,0.5549366497597389,396.4220000000002,3.5364200000000023,88.27000000000001,3,5,4,6,0.23809523809523808,0,0.0,2.7094800000000014,False,,0,,0,,0,,0.8787878787878788,0.7763024063024063,1.0,0.18681318681318682,Afatinib,0.12121212121212122,0.8131868131868132,0.7123460334483899,0.6510043881370872,1.0,0.9532967032967032,0.6510043881370872,0.8291617812205452,1.0,0.34899561186291284,0.6510043881370872,-0.15575433036287367,8.709530532570167,0.17232417356926247,-0.0,0.5485014985014984,9.430356204640926,0.0,0.0,0.26555353704993107,0.06124451482864106,0.0,0.4392980518785721,0.15,low,uncertain_prediction,8.991058152762355,True,pass,False,,0.8899470899470899,0.780952380952381,0.6534391534391535,0.0068783068783068784,0.8592592592592593,0.9735449735449735,0.5544973544973545,0.23597883597883598,0.656058201058201,0.7006878306878307,10.217626045910768,87,0.0,9.606883549587751,0,210,123,0,advance,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,1,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2 -> COCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,1,linker_methylene_to_ether,linker_replacement,linker_replacement,linker_replacement,methylene_to_ether_linker_swap,0.7,0.68,0.64,True,0.8142857142857143,0.7520566235579714,0.843,0.8744263431578567,0.660672888112638,True,,False,True,0,0,0.6038659888141661,Osimertinib,reference_ligand,9.64492553317416,0.5102437252597349,10.698916496302727,9.748407601490852,0.0,9.64492553317416,0.5102437252597349,10.698916496302727,9.748407601490852,0.0,-0.5198414635540622,0.04469292450000395,-1.0920329467149763,-0.7573494487284975,False,False,True,False,1,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,10.99168267168628
CNCCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(OC)c1C)C(=O)NCC2,9.044731406889499,0.1554149266228169,0.40254328263367306,439.49100000000027,3.160520000000001,100.30000000000001,4,6,4,8,0.30434782608695654,0,0.0,3.1966066666666686,False,,0,,0,,0,,0.7432432432432432,0.705821534834193,1.0,0.19230769230769232,Gefitinib,0.2567567567567568,0.8076923076923077,0.7773924030864028,0.5484523951921099,1.0,0.9519230769230769,0.5484523951921099,0.8194419688003973,1.0,0.45154760480789013,0.5484523951921099,-0.0560660876186595,8.811609016955273,-0.04651293475763156,-0.0,0.6078482328482329,9.372944315045874,0.0,0.0,0.08312238993422533,0.18943450600986267,0.0,0.385056895944088,0.15,low,uncertain_prediction,8.987887419101787,True,pass,False,,0.8733125649013499,0.6791277258566978,0.9387331256490135,0.08307372793354102,0.9688473520249221,0.7632398753894081,0.5192107995846313,0.4652128764278297,0.6862409138110072,0.7144340602284527,10.196433411619083,64,0.0,9.62020829137593,0,188,124,0,advance,COc1c(F)ccc(Nc2c(-c3ccncc3OCC(C)(C)OC)[nH]c3c2C(=O)NCC3)c1C,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,3,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2 -> COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(F)c1C)C(=O)NCC2 -> COc1c(F)ccc(Nc2c(-c3ccncc3OCC(C)(C)OC)[nH]c3c2C(=O)NCC3)c1C -> CNCCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(OC)c1C)C(=O)NCC2,3,linker_ether_to_amine,linker_replacement,linker_replacement,linker_replacement,ether_to_amine_linker_swap,0.72,0.73,0.69,True,0.7972972972972973,0.6946813021222483,0.843,0.8675865939206551,0.6544294049117707,True,,False,True,0,0,0.6259734549239929,Sunvozertinib,reference_ligand,,,,,,9.64492553317416,0.5102437252597349,10.698916496302727,9.748407601490852,0.0,,,,,False,False,False,False,0,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,10.991309734441893
C#Cc1ccc(-c2cc3c(NC(CO)c4ccccc4OC)ncnc3[nH]2)c(OCC)c1,8.661258396426318,0.04020691889662141,0.3651432240201636,428.4920000000002,4.1590000000000025,92.29,3,6,4,8,0.2,0,0.0,3.4732800000000017,False,,0,,0,,0,,0.6417910447761194,0.6168979048419873,0.8489052815308858,0.23,Erlotinib,0.35820895522388063,0.77,0.7621697558789444,0.5172410809033976,1.0,0.8291789611481644,0.5172410809033976,0.7771474494826266,1.0,0.4827589190966024,0.5172410809033976,-0.019970258138242936,8.600948018081386,-0.13584877597983663,-0.0,0.6044203502334677,9.069519592335018,0.0,0.0,0.0,0.228448648870753,0.0,0.228448648870753,0.0,low,,8.841070943464265,True,pass,False,,0.5334773218142549,0.4038876889848812,0.4265658747300216,0.39794816414686823,0.7365010799136069,0.6241900647948164,0.8612311015118791,0.9600431965442765,0.46441684665226785,0.5732721382289416,9.62681980831774,301,0.0,9.528997509338994,0,175,0,126,advance,C#Cc1ccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)c(OCC)c1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,4,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(C#N)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> C#Cc1ccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)c(OCC)c1 -> C#Cc1ccc(-c2cc3c(NC(CO)c4ccccc4OC)ncnc3[nH]2)c(OCC)c1,4,decorate_methoxy,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_methoxylation,0.85,0.8,0.79,True,0.8153846153846154,0.6688437214350901,0.893,0.9060896347467766,0.7031654874697928,True,,False,True,0,0,0.6749350652838043,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.990570885678267
COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1c(Cl)cc(F)c(C#N)c1C)C(=O)NCC2,8.711597113458865,0.12509256049017178,0.4285232156400503,497.9580000000003,4.882600000000004,112.06,3,6,4,7,0.32,0,0.0,3.486386666666669,False,,0,,0,,0,,0.6829268292682927,0.6502352595460753,0.9095186537201368,0.18018018018018017,Gefitinib,0.31707317073170727,0.8198198198198199,0.715334486021596,0.5515959737302327,1.0,0.8870939452450576,0.5515959737302327,0.7885061012492216,1.0,0.4484040262697673,0.5515959737302327,-0.09756215363683407,8.523958272723608,-0.06243478435995006,-0.0,0.6160085362052484,9.077532024568905,0.0,0.0,0.03763884073525767,0.1855050328372091,0.0,0.22314387357246676,0.0,low,,8.854388150996439,True,pass,False,,0.4974039460020768,0.8727933541017653,0.3229491173416407,0.2777777777777778,0.8063343717549325,0.7741433021806854,0.8161993769470405,0.5815160955347871,0.5023883696780893,0.6089563862928349,9.680398068182612,337,0.0,9.58513581454784,0,203,0,134,advance,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(C#N)c1C)C(=O)NCC2,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,3,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2 -> COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(F)c1C)C(=O)NCC2 -> COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(C#N)c1C)C(=O)NCC2 -> COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1c(Cl)cc(F)c(C#N)c1C)C(=O)NCC2,3,decorate_chloro,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_chlorination,0.84,0.79,0.77,True,0.7875,0.6964858764131101,0.893,0.887000749436759,0.6555248859729002,True,,False,True,0,0,0.5672709670118031,Osimertinib,reference_ligand,,,,,,9.64492553317416,0.5102437252597349,10.698916496302727,9.748407601490852,0.0,,,,,False,False,False,False,0,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,10.988600338679205
[2H]C([2H])([2H])Oc1ccc(F)cc1-c1cc2c(N[C@H](CONC)c3ccccc3)ncnc2[nH]1,8.89804897577541,0.12684543791170083,0.3798160064830435,410.4673053340001,4.076800000000001,84.09,3,6,4,8,0.18181818181818182,0,0.0,3.3531153688933344,False,,0,,0,,0,,0.6666666666666666,0.6069775515840139,0.8308682756072979,0.23529411764705882,Afatinib,0.33333333333333337,0.7647058823529411,0.760720437405662,0.5299328278390072,1.0,0.8143276772937087,0.5299328278390072,0.7762452356345945,1.0,0.4700671721609928,0.5299328278390072,-0.020699730971910024,8.707780818907858,-0.10496948066913847,-0.0,0.5871288336077068,9.189940171846427,0.0,0.0,0.04026815686755124,0.212583965201241,0.0,0.25285212206879226,0.0,low,,8.937088049777635,True,pass,False,,0.6757894736842105,0.21157894736842106,0.2631578947368421,0.4652631578947368,0.4694736842105263,0.5421052631578948,0.8136842105263158,0.6452631578947369,0.4789473684210526,0.5221052631578947,9.76467701395169,272,0.0,9.563614365567108,0,189,0,83,advance,[2H]C([2H])([2H])Oc1ccc(F)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> [2H]C([2H])([2H])Oc1ccc(F)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1 -> [2H]C([2H])([2H])Oc1ccc(F)cc1-c1cc2c(N[C@H](CONC)c3ccccc3)ncnc2[nH]1,2,grow_methylamino_tail,fragment_growing,fragment_growing,fragment_growing,late_stage_amination,0.79,0.81,0.76,True,0.796875,0.6740438642693961,0.8660000000000001,0.8856434595833097,0.6325404575663753,True,,False,True,0,0,0.670192017770946,Osimertinib,reference_ligand,,,,,,9.386549939172664,0.4855433472748625,10.549651298502416,9.57922670295292,0.0,,,,,False,False,False,False,0,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,10.985084650813208
CCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(OC(C)C)c1C)C(=O)NCC2,8.99148059331152,0.24879896689510902,0.49594160368908596,438.50300000000027,4.739620000000002,88.27000000000001,3,5,4,7,0.3333333333333333,0,0.0,3.0900200000000018,False,,0,,0,,0,,0.6666666666666666,0.6457295790629124,0.9013265073871133,0.15384615384615385,Osimertinib,0.33333333333333337,0.8461538461538461,0.6987108715013037,0.6039209589520742,1.0,0.8875333420787965,0.6039209589520742,0.7975412931330437,1.0,0.3960790410479258,0.6039209589520742,-0.13177389550898644,8.618282142968857,0.06577193702241907,-0.0,0.6291777806929322,9.313231860684208,0.0,0.0,0.22319845034266353,0.12009880130990726,0.0,0.4557972516525708,0.15,low,uncertain_prediction,8.857434609031637,True,pass,False,,0.8639308855291576,0.9298056155507559,0.9308855291576674,0.23218142548596113,0.8671706263498921,0.9427645788336934,0.6004319654427646,0.31965442764578833,0.7607991360691144,0.7719762419006481,10.226190823967146,42,0.0,9.558806099312415,0,164,122,0,advance,CCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(OC)c1C)C(=O)NCC2,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,4,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2 -> COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(F)c1C)C(=O)NCC2 -> COc1c(F)ccc(Nc2c(-c3ccncc3OCC(C)(C)OC)[nH]c3c2C(=O)NCC3)c1C -> CCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(OC)c1C)C(=O)NCC2 -> CCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(OC(C)C)c1C)C(=O)NCC2,4,methoxy_to_isopropoxy,williamson,reaction_transform,williamson,o_alkylation,0.81,0.76,0.79,True,0.855072463768116,0.7292625930096339,0.744,0.8937804041362263,0.7054057353024809,True,,False,True,0,0,0.6260302850682035,Sunvozertinib,reference_ligand,,,,,,9.64492553317416,0.5102437252597349,10.698916496302727,9.748407601490852,0.0,,,,,False,False,False,False,0,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,10.984613640527929
CCOc1ccc(F)cc1-c1cc2c(NC(CO)c3ccc(Cl)cc3)ncnc2[nH]1,8.724437745844567,0.0652303039296386,0.3887009354221032,426.8790000000001,4.961600000000003,83.06,3,5,4,7,0.18181818181818182,0,0.0,3.362526666666667,False,,0,,0,,0,,0.6984126984126984,0.6274067252471764,0.8680122277221389,0.24444444444444444,Osimertinib,0.3015873015873016,0.7555555555555555,0.7604482237103947,0.5344575657642081,1.0,0.839898059680493,0.5344575657642081,0.7837009622887741,1.0,0.4655424342357919,0.5344575657642081,-0.031003651437839008,8.626592289950109,-0.09749624639607862,-0.0,0.579384009311487,9.108480052865518,0.0,0.0,0.0,0.20692804279473986,0.0,0.20692804279473986,0.0,low,,8.901552010070779,True,pass,False,,0.5025960539979232,0.5280373831775701,0.6064382139148494,0.2087227414330218,0.6884735202492211,0.6801661474558671,0.8161993769470405,0.8504672897196262,0.46448598130841123,0.5725077881619938,9.665863230435612,350,0.0,9.58856135586517,0,200,0,150,advance,CCOc1ccc(F)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,3,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccc(F)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccc(F)cc1-c1cc2c(NC(CO)c3ccc(Cl)cc3)ncnc2[nH]1,3,append_Cl,append_group,append_group,late_stage_diversification,append_group_scan,0.74,0.63,0.64,True,0.8360655737704918,0.673696862168297,0.573,0.8321265724716942,0.6875155848850533,True,,False,True,0,0,0.684600728321388,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.984499220087942
C#Cc1ccc(OCC)c(-c2cc3c(NC(CF)c4ccccc4)ncnc3[nH]2)c1,9.063623371509236,0.041605493682375386,0.42242078974810676,400.45700000000005,5.127600000000005,62.83,2,4,4,7,0.16666666666666666,1,0.45,3.1863800000000007,False,,0,,0,,0,,0.6363636363636364,0.5804125286478228,0.7825682339051322,0.2235294117647059,Afatinib,0.36363636363636365,0.7764705882352941,0.8617819972996461,0.5097783574383818,1.0,0.7810438224876727,0.5097783574383818,0.7881510443064251,1.0,0.49022164256161815,0.5097783574383818,0.09817460399096134,9.001215130985672,-0.7388695435852266,-0.0,0.5922195985832349,8.854565185983681,0.0,0.0,0.0,0.2377770532020227,0.0,0.2377770532020227,0.0,low,,8.616788132781657,True,pass,False,,0.9200863930885529,0.7845572354211663,0.8876889848812095,0.43358531317494603,0.5286177105831533,0.607451403887689,0.8612311015118791,0.9524838012958964,0.7908207343412528,0.7731911447084232,9.803550067193184,226,0.0,9.544617506431765,0,169,0,57,advance,C#Cc1ccc(OCC)c(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)c1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,4,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccc(C#N)cc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> C#Cc1ccc(OCC)c(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)c1 -> C#Cc1ccc(OCC)c(-c2cc3c(NC(CF)c4ccccc4)ncnc3[nH]2)c1,4,alcohol_fluorination,functional_group_swap,reaction_transform,functional_group_swap,halogen_exchange,0.74,0.66,0.7,True,0.8412698412698413,0.6561426538167258,0.835,0.8731309183220716,0.7543213928155906,True,,False,True,0,0,0.6448593217009135,Sunvozertinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.98386340124085
C#Cc1ccc(-c2cc3c(NC(CO)c4ccc(OC)cc4)ncnc3[nH]2)c(OCC)c1,8.742204368959845,0.09877241191646531,0.3651432240201636,428.49200000000013,4.1590000000000025,92.29,3,6,4,8,0.2,0,0.0,3.473280000000001,False,,0,,0,,0,,0.6323529411764706,0.595436457022485,0.8098844673136091,0.21568627450980393,Erlotinib,0.36764705882352944,0.7843137254901961,0.7414104038984355,0.5172410809033976,1.0,0.8034917818577558,0.5172410809033976,0.7655358166648971,1.0,0.4827589190966024,0.5172410809033976,-0.032167217021949024,8.594045751085147,-0.13584877597983652,-0.0,0.6032064109460493,9.06140338605136,0.0,0.0,0.0,0.228448648870753,0.0,0.228448648870753,0.0,low,,8.832954737180607,True,pass,False,,0.5950323974082073,0.4038876889848812,0.43628509719222464,0.4535637149028078,0.6058315334773218,0.6241900647948164,0.8612311015118791,0.7732181425485961,0.5046976241900648,0.5758639308855291,9.667040535079439,285,0.0,9.523991454243243,0,176,0,109,advance,C#Cc1ccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)c(OCC)c1,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,4,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> CCOc1cc(C#N)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1 -> C#Cc1ccc(-c2cc3c(NC(CO)c4ccccc4)ncnc3[nH]2)c(OCC)c1 -> C#Cc1ccc(-c2cc3c(NC(CO)c4ccc(OC)cc4)ncnc3[nH]2)c(OCC)c1,4,decorate_methoxy,scaffold_decoration,scaffold_decoration,scaffold_decoration,late_stage_methoxylation,0.85,0.8,0.79,True,0.8307692307692308,0.6688437214350901,0.893,0.9049745772352985,0.7031654874697928,True,,False,True,0,0,0.6504313773630411,Afatinib,reference_ligand,,,,,,9.33730942934638,0.487358116928423,10.490719978033283,9.52085324524955,0.0,,,,,False,False,False,False,0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2[nH]1,10.98247079469178
