smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,ring_count,rotatable_bonds,fraction_csp3,lipinski_violations,penalty,SA_score,has_PAINS,PAINS_alert,structural_alert_count,structural_alerts,severe_alert_count,severe_alerts,covalent_warhead_count,covalent_warheads,max_train_similarity,top5_train_similarity,applicability_score,max_market_similarity,closest_market_name,novelty_score,market_novelty_score,potency_support,chemistry_support,safety_support,domain_support,agent_support_min,agent_support_mean,agent_support_max,agent_disagreement_score,multi_agent_balance,potency_vs_guardrails_gap,potency_reward,chemistry_reward,safety_reward,novelty_reward,naive_reward,applicability_penalty,market_copy_penalty,uncertainty_penalty,disagreement_penalty,reactivity_penalty,anti_hacking_penalty,reward_hacking_risk,reward_hacking_risk_level,reward_hacking_flags,verified_reward,audit_pass,audit_status,veto,veto_reasons,potency_percentile,qed_percentile,sa_percentile,novelty_percentile,applicability_percentile,balance_percentile,risk_percentile,uncertainty_percentile,naive_multi_objective_score,multi_objective_score,naive_score,naive_rank,audit_status_penalty,final_score,audit_priority,rank,audit_demote_positions,audit_promote_positions,selection_bucket,parent_seed,round,closest_pose_reference,closest_pose_smiles,shape_similarity,protrude_similarity,usr_similarity,alignment_score_raw,alignment_score_norm,docking_rescore,docking_backend,structural_priority_score,structural_rank,closest_market_drug,closest_market_smiles
CCOc1cc(Cl)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.259271043103016,0.0596302623322596,0.4079440369973204,408.88900000000007,4.822500000000004,83.06,3,5,4,7,0.1818181818181818,0,0.0,3.242593333333334,False,,0,,0,,0,,0.8103448275862069,0.71462766364971,1.0,0.2359550561797752,Osimertinib,0.1896551724137931,0.7640449438202247,0.8980765771431719,0.5496540921433981,1.0,0.9410112359550562,0.5496540921433981,0.8471854763104065,1.0,0.4503459078566019,0.5496540921433981,0.0678548011103539,9.169825649604626,-0.0602631448208614,-0.0,0.5645583107322742,9.674120815516035,0.0,0.0,0.0,0.1879323848207523,0.0,0.1879323848207523,0.0,low,,9.486188430695284,True,pass,False,,0.94,0.075,0.06875,0.1725,0.8875,0.6225,0.845,0.9475,0.4828125,0.60025,10.253495815516038,29,0.0,10.206488430695284,0,28,0,1,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.5404944586530265,0.780650835532102,0.8532778352515629,113.999846658799,0.8504309985263481,0.7285665443168793,reference_ligand,10.752913338932943,47,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1cccc(C)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.077560790703858,0.0646839453335291,0.4714033281284183,377.462305334,4.0874200000000025,83.06,3,5,4,6,0.1818181818181818,0,0.0,2.93308203556,False,,0,,0,,0,,0.7796610169491526,0.6756244827203235,0.9556808776733152,0.2111111111111111,Osimertinib,0.2203389830508474,0.7888888888888889,0.849111435942494,0.5964609829490917,1.0,0.9139828804772088,0.5964609829490917,0.8398888248421986,1.0,0.4035390170509083,0.5964609829490917,0.012296814800394,8.980534872703565,0.0496228409762365,-0.0,0.5747394284578768,9.60489714213768,0.0,0.0,0.0,0.1294237713136354,0.0,0.1294237713136354,0.0,low,,9.475473370824044,True,pass,False,,0.855,0.30375,0.4025,0.30625,0.69,0.86125,0.845,0.94,0.567125,0.6595625000000002,10.28544714213768,24,0.0,10.266948370824045,0,21,0,3,lead,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4471391570520368,0.6679563841013014,0.7675887960613477,98.50250092791926,0.8063510603813668,0.6451955060960843,reference_ligand,10.750845000396108,48,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
CCOc1ccccc1-c1cc2c(N[C@H](CO)c3cccc(C)c3)ncnc2[nH]1,9.241964288576051,0.0907287548346889,0.4348209892776107,388.47100000000006,4.477520000000003,83.06,3,5,4,7,0.217391304347826,0,0.0,3.106473333333334,False,,0,,0,,0,,0.8421052631578947,0.7255001155276698,1.0,0.2023809523809523,Afatinib,0.1578947368421053,0.7976190476190477,0.8719809437597306,0.5696718005129424,1.0,0.949404761904762,0.5696718005129424,0.8477643765443588,1.0,0.4303281994870576,0.5696718005129424,0.0322887562871624,9.105871156324016,-0.0094108802876067,-0.0,0.5603383458646617,9.656798621901071,0.0,0.0,0.0,0.1629102493588219,0.0,0.1629102493588219,0.0,low,,9.49388837254225,True,pass,False,,0.9325,0.16125,0.24,0.06625,0.8875,0.7,0.845,0.845,0.501125,0.6200625,10.258148621901071,28,0.0,10.23796337254225,0,24,0,4,lead,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4759722711784749,0.7127023223082336,0.795933405011066,97.22908114810164,0.8021971963645464,0.6688667394674628,reference_ligand,10.739613427142848,49,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
CNc1cc2c(Nc3cccc(CO)c3)ncnc2cn1,8.455546830395026,0.0954056621343842,0.6803860726706266,281.319,2.3024,82.96,3,6,3,4,0.1333333333333333,0,0.0,2.0,False,,0,,0,,0,,0.7083333333333334,0.6891173526266694,0.980213368412126,0.3333333333333333,Sunvozertinib,0.2916666666666666,0.6666666666666667,0.6721027441046874,0.7472892630457677,1.0,0.9018266929757612,0.6721027441046874,0.8303046750315541,1.0,0.3278972558953126,0.6721027441046874,-0.2109359079024888,8.312438337193448,0.3937194060039599,-0.0,0.5763033421030315,9.28246108530044,0.0,0.0,0.0,0.0348715698691407,0.0,0.0348715698691407,0.0,low,,9.2475895154313,True,pass,False,,0.6525,0.8425,0.86,0.645,0.7325,0.97,0.845,0.83,0.720125,0.768875,10.14661108530044,43,0.0,10.170239515431298,0,31,0,12,advance,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.6137257758997523,0.8554021121039805,0.7889434730717659,116.95955884763008,0.8576300006317458,0.758080638757999,reference_ligand,10.738799994499796,50,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cc(F)cc(F)c1C)C(=O)NCC2,9.174020806468908,0.1194198562309066,0.4994898934290991,428.4390000000002,3.718020000000002,88.27000000000001,3,5,4,7,0.2727272727272727,0,0.0,3.0229266666666685,False,,0,,0,,0,,0.8405797101449275,0.7767280944539817,1.0,0.198019801980198,Gefitinib,0.1594202898550725,0.801980198019802,0.8349113022555924,0.6084530311295943,1.0,0.9504950495049505,0.6084530311295943,0.8484648457225343,1.0,0.3915469688704057,0.6084530311295943,-0.0180713912892558,8.994891022122548,0.0733236207018261,-0.0,0.5623331898407232,9.630547832665098,0.0,0.0,0.0291297843463599,0.1144337110880071,0.0,0.1435634954343671,0.0,low,,9.48698433723073,True,pass,False,,0.8975,0.42625,0.29375,0.075,0.8875,0.89875,0.845,0.74,0.5481874999999999,0.6701875,10.288372832665097,23,0.0,10.29120933723073,0,18,0,5,lead,COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4183100143219125,0.6675457102672293,0.5500965344632243,99.84423224575774,0.8106334146364039,0.5925953076178611,reference_ligand,10.735655817944126,51,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1
[2H]C([2H])([2H])Oc1cc(OC)c(OC)cc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,9.142497868057148,0.0628656212745218,0.4231236060986207,425.4783053340001,4.773400000000004,81.28999999999999,2,6,4,8,0.217391304347826,0,0.0,3.453188702226668,False,,0,,0,,0,,0.6935483870967742,0.6460123052153413,0.901840554936984,0.2444444444444444,Gefitinib,0.3064516129032257,0.7555555555555555,0.8666185321221214,0.5499030332686003,1.0,0.8652693050916269,0.5499030332686003,0.8204477176205871,1.0,0.4500969667313996,0.5499030332686003,0.0615610860020456,9.048199436145364,-0.0731155688005967,-0.0,0.5900300312073642,9.56511389855213,0.0,0.0,0.0,0.1876212084142495,0.0,0.1876212084142495,0.0,low,,9.37749269013788,True,pass,False,,0.910041841004184,0.7269874476987448,0.2970711297071129,0.2364016736401673,0.8075313807531381,0.7112970711297071,0.8158995815899581,0.9184100418410042,0.6467573221757322,0.7148012552301256,10.34122268516301,16,0.0,10.235254196414031,0,11,0,5,lead,[2H]C([2H])([2H])Oc1cc(OC)ccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,3,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4610352994248337,0.7208605184270851,0.780049148880195,97.64618209016903,0.8035674901847997,0.6624361608063477,reference_ligand,10.732081317018793,52,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1
COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.336339731562076,0.0992012447650536,0.487358116928423,360.417,3.779000000000001,83.06,3,5,4,6,0.1428571428571428,0,0.0,2.819446666666667,False,,0,,0,,0,,1.0,0.8697143802903484,1.0,0.253012048192771,Osimertinib,0.0,0.7469879518072289,0.8896440615549818,0.6096067079003762,1.0,0.9367469879518072,0.6096067079003762,0.8589994393517913,1.0,0.3903932920996238,0.6096067079003762,0.0408594962709206,9.187537864414496,0.0787268312141372,-0.0,0.2740963855421686,9.540361081170802,0.0,0.0,0.0,0.1129916151245297,0.0,0.1129916151245297,0.0,low,,9.427369466046272,True,pass,False,,0.9625,0.385,0.4125,0.00375,0.8875,0.905,0.845,0.82,0.5727500000000001,0.6928750000000001,10.227661081170805,32,0.0,10.258819466046273,0,22,0,10,lead,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.420801635063018,0.6027976577748861,0.8144908154690017,86.62040990558313,0.7639409984007158,0.6217235165210128,reference_ligand,10.725112103437032,54,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1c(F)cccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.169107697679635,0.1193784542214921,0.4715375210917332,381.425305334,3.9181000000000026,83.06,3,5,4,6,0.1428571428571428,0,0.0,2.9595020355600004,False,,0,,0,,0,,0.7704918032786885,0.665105608593932,0.9365556519889672,0.2560975609756097,Afatinib,0.2295081967213115,0.7439024390243902,0.8337120064648648,0.595518635232761,1.0,0.8883923487478229,0.595518635232761,0.8294057476113621,1.0,0.4044813647672389,0.595518635232761,0.0057416784713367,8.990040016347399,0.0418979300434474,-0.0,0.560588333229149,9.592526279619994,0.0,0.0,0.0290676813322381,0.1306017059590487,0.0,0.1596693872912868,0.0,low,,9.432856892328708,True,pass,False,,0.895,0.32375,0.35125,0.35625,0.65625,0.845,0.845,0.7425,0.5914375000000001,0.6595625,10.302251279619997,19,0.0,10.224331892328708,0,26,7,0,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.5085692995529061,0.723114956736712,0.6718558177285845,93.60639126147328,0.7898863115166993,0.6544649876157512,reference_ligand,10.715180633040521,57,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
[2H]C([2H])([2H])Oc1c(OC)cccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,9.04196086282412,0.0983049564846217,0.4718227418209049,395.452305334,4.764800000000004,72.06,2,5,4,7,0.1818181818181818,0,0.0,3.153015368893334,False,,0,,0,,0,,0.6875,0.6165821763488004,0.8483312297250916,0.2307692307692307,Osimertinib,0.3125,0.7692307692307692,0.8166767461667945,0.5882326861209849,1.0,0.828556114601511,0.5882326861209849,0.8083663867223225,1.0,0.4117673138790151,0.5882326861209849,0.0110804792592958,8.894503428097186,0.017052254668723,-0.0,0.5834770382005037,9.495032720966414,0.0,0.0,0.0,0.1397091423487689,0.0,0.1397091423487689,0.0,low,,9.355323578617645,True,pass,False,,0.8012684989429175,0.7706131078224101,0.620507399577167,0.4228329809725158,0.5306553911205074,0.8488372093023255,0.8118393234672304,0.7864693446088795,0.6923361522198732,0.7187632135306554,10.325836103630262,19,0.0,10.217839434854431,0,17,0,2,lead,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CF)c3ccccc3)ncnc2[nH]1,2,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.4738644145172335,0.6747927840078011,0.6872029695395122,102.96977402822338,0.8202454375436695,0.6433130551764118,reference_ligand,10.70032422623674,60,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1c(F)cc(C)c(F)c1C)C(=O)NCC2,9.088398638712055,0.1003838640613473,0.4615233789052121,470.52000000000027,4.805040000000003,88.27000000000001,3,5,4,7,0.36,0,0.0,3.3034666666666688,False,,0,,0,,0,,0.7567567567567568,0.7232050765734976,1.0,0.160377358490566,Gefitinib,0.2432432432432432,0.839622641509434,0.8268309548350712,0.5767814481414564,1.0,0.9599056603773584,0.5767814481414564,0.8408795158384715,1.0,0.4232185518585436,0.5767814481414564,-0.0187314146712004,8.937822842620037,0.0020033789052118,-0.0,0.6113462519122896,9.551172473437536,0.0,0.0,0.000575796092021,0.1540231898231795,0.0,0.1545989859152005,0.0,low,,9.396573487522335,True,pass,False,,0.8372093023255814,0.7378435517970402,0.3298097251585624,0.113107822410148,0.9460887949260042,0.7822410147991543,0.8118393234672304,0.7801268498942917,0.5964059196617336,0.6991543340380549,10.266859577031616,29,0.0,10.235558688368004,0,14,0,15,lead,COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1ccc(C)c(F)c1C)C(=O)NCC2,2,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.3816071776867563,0.6377118644067796,0.7523158067383761,103.05207505819132,0.8204918349425651,0.6166910051550372,reference_ligand,10.698076942234282,61,Gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1
[2H]C([2H])([2H])Oc1c(OC)cc(C)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.19910654081175,0.1186254691304422,0.4272327901042669,407.488305334,4.096020000000002,92.29,3,6,4,7,0.217391304347826,0,0.0,3.233255368893334,False,,0,,0,,0,,0.746031746031746,0.6855053548291996,0.9736460996894536,0.2258064516129032,Osimertinib,0.2539682539682539,0.7741935483870968,0.8417388068116278,0.5606220588306802,1.0,0.9237829618638644,0.5606220588306802,0.831535956876543,1.0,0.4393779411693198,0.5606220588306802,0.0136037999134462,9.021168337116086,-0.0360163847949504,-0.0,0.5899553037242067,9.575107256045342,0.0,0.0,0.0279382036956634,0.1742224264616498,0.0,0.2021606301573132,0.0,low,,9.372946625888028,True,pass,False,,0.9154334038054968,0.5285412262156448,0.452431289640592,0.1416490486257928,0.8562367864693446,0.7103594080338267,0.8118393234672304,0.6871035940803383,0.6138477801268499,0.6855179704016914,10.311724592197562,23,0.0,10.195568190370055,0,18,0,5,lead,[2H]C([2H])([2H])Oc1ccc(C)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4733932273669661,0.7225738396624473,0.7722477535525417,93.1487665729763,0.788277631028502,0.6617213559785615,reference_ligand,10.691859207353977,63,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
COc1ccc(-c2cc3c(N[C@H](CF)c4ccccc4)ncnc3[nH]2)c(OC)c1OC,9.038946465484216,0.0550093219699859,0.4256060169736234,422.46000000000015,4.773400000000003,81.29,2,6,4,8,0.217391304347826,0,0.0,3.433066666666668,False,,0,,0,,0,,0.6451612903225806,0.6139156185233242,0.8434829427696803,0.2413793103448276,Osimertinib,0.3548387096774194,0.7586206896551724,0.8462300909920637,0.5520422836944672,1.0,0.8222673794910533,0.5520422836944672,0.8051349385443961,1.0,0.4479577163055328,0.5520422836944672,0.0547935365968902,8.956432482529237,-0.0676148525915942,-0.0,0.5981343619438105,9.486951991881453,0.0,0.0,0.0,0.184947145381916,0.0,0.184947145381916,0.0,low,,9.302004846499536,True,pass,False,,0.8954248366013072,0.8311546840958606,0.4793028322440087,0.3703703703703703,0.6666666666666666,0.7745098039215687,0.8071895424836601,0.9520697167755992,0.7151416122004357,0.7507080610021787,10.345121926521976,5,0.0,10.202854519702152,0,5,0,0,lead,COc1ccc(-c2cc3c(N[C@H](CF)c4ccccc4)ncnc3[nH]2)c(OC)c1,4,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4492640499553969,0.7052336775774549,0.7642112576878274,93.94687885592896,0.7910752864716725,0.6489002261553635,reference_ligand,10.689529689318675,64,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.164658451660827,0.0717354465148108,0.4424444747416858,393.461305334,3.787600000000002,92.29,3,6,4,7,0.1818181818181818,0,0.0,3.1397420355600008,False,,0,,0,,0,,0.7931034482758621,0.719158798576902,1.0,0.2413793103448276,Osimertinib,0.2068965517241379,0.7586206896551724,0.8659498003548396,0.5725851520479273,1.0,0.9396551724137931,0.5725851520479273,0.8445475312041401,1.0,0.4274148479520727,0.5725851520479273,0.0285363588675994,9.057055281888612,-0.010335012410496,-0.0,0.5706896551724138,9.61740992465053,0.0,0.0,0.0,0.1592685599400909,0.0,0.1592685599400909,0.0,low,,9.45814136471044,True,pass,False,,0.8925,0.2025,0.16375,0.24,0.8875,0.7175,0.845,0.9175,0.5146875,0.629375,10.235034924650533,31,0.0,10.21339136471044,0,27,0,4,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.4218869574723953,0.6241306808992398,0.7446062335153221,85.05546029832217,0.75770299331025,0.6108335663258133,reference_ligand,10.6715165394548,66,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
[2H]C([2H])([2H])Oc1ccc(C)c(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.078574210168368,0.0628240186254341,0.4272327901042668,407.4883053340001,4.096020000000002,92.29,3,6,4,7,0.217391304347826,0,0.0,3.233255368893334,False,,0,,0,,0,,0.7142857142857143,0.6406871604664675,0.8921584735753952,0.217391304347826,Osimertinib,0.2857142857142857,0.782608695652174,0.8506667395042881,0.5606220588306801,1.0,0.8647710290945899,0.5606220588306801,0.8190149568573896,1.0,0.4393779411693199,0.5606220588306801,0.0422023768625314,8.984338182230216,-0.0360163847949506,-0.0,0.5863936556609295,9.534715453096194,0.0,0.0,0.0,0.1742224264616499,0.0,0.1742224264616499,0.0,low,,9.360493026634543,True,pass,False,,0.8308668076109936,0.507399577167019,0.452431289640592,0.2600422832980972,0.7357293868921776,0.693446088794926,0.8118393234672304,0.9154334038054968,0.5952431289640592,0.6664904862579281,10.249007207853063,33,0.0,10.160281610144056,0,20,0,13,lead,[2H]C([2H])([2H])Oc1ccc(C)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.4689259046524986,0.7171468728039354,0.8304941948792162,101.6706208982332,0.8163108492850268,0.6777299924862615,reference_ligand,10.668579104508751,68,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
COc1cc(OC)c(-c2cc3c(N[C@H](CF)c4ccccc4)ncnc3[nH]2)cc1F,9.092311072493729,0.147152278309472,0.4532661788408819,410.424,4.903900000000004,72.06,2,5,4,7,0.1818181818181818,0,0.0,3.252826666666667,False,,0,,0,,0,,0.6451612903225806,0.6139156185233242,0.8434829427696803,0.2705882352941176,Osimertinib,0.3548387096774194,0.7294117647058824,0.7950711733068013,0.5741876804137671,1.0,0.8149651482537308,0.5741876804137671,0.7960560004935748,1.0,0.4258123195862329,0.5741876804137671,-0.0013131029156979,8.871582655029519,-0.0164760029772999,-0.0,0.5893716844590235,9.444478336511242,0.0,0.0,0.070728417464208,0.1572653994827911,0.0,0.2279938169469992,0.0,low,,9.216484519564244,True,pass,False,,0.915032679738562,0.9749455337690632,0.7734204793028322,0.3703703703703703,0.6666666666666666,0.8594771241830066,0.8071895424836601,0.5577342047930284,0.7968409586056645,0.796350762527233,10.40068748683804,2,0.0,10.172105434596922,0,8,6,0,lead,COc1ccc(-c2cc3c(N[C@H](CF)c4ccccc4)ncnc3[nH]2)c(OC)c1,4,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.4912966252220249,0.7352472089314195,0.6964202107372816,99.57129573578923,0.8097700348110215,0.6607298114642043,reference_ligand,10.667652793195076,69,Osimertinib,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC
CCOc1cccc(F)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.141485718644487,0.0749610011712338,0.4365765311989033,392.434,4.308200000000003,83.06,3,5,4,7,0.1818181818181818,0,0.0,3.132893333333334,False,,0,,0,,0,,0.75,0.6609670743569048,0.9290310442852814,0.2625,Afatinib,0.25,0.7375,0.8578987288412582,0.5696211947234995,1.0,0.881148283213961,0.5696211947234995,0.8271670516946796,1.0,0.4303788052765005,0.5696211947234995,0.0409755695287713,9.029044216887636,-0.0151756506192785,-0.0,0.5660077610713203,9.57987632733968,0.0,0.0,0.0,0.1629735065956256,0.0,0.1629735065956256,0.0,low,,9.416902820744054,True,pass,False,,0.88,0.17375,0.185,0.44625,0.63875,0.6775,0.845,0.9025,0.54775,0.6144375,10.23717632733968,30,0.0,10.154227820744056,0,33,3,0,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.5208357788472826,0.7183098591549295,0.7872025721467225,95.2570581340403,0.795587983975397,0.6822920048507286,reference_ligand,10.665946824382102,70,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
CCOc1ccccc1-c1cc2c(N[C@H](COC)c3ccccc3)ncnc2[nH]1,9.287947114891226,0.1483186034047086,0.4525896632832399,388.471,4.823200000000004,72.06,2,5,4,8,0.217391304347826,0,0.0,3.2064733333333333,False,,0,,0,,0,,0.8035714285714286,0.7641899288451013,1.0,0.2278481012658227,Afatinib,0.1964285714285714,0.7721518987341772,0.8431637563395106,0.5755984173698845,1.0,0.9430379746835444,0.5755984173698845,0.8404500370982348,1.0,0.4244015826301155,0.5755984173698845,0.0036182923217009,9.065469209784164,-0.0066422062819774,-0.0,0.5700384267631102,9.628865430265297,0.0,0.0,0.0724779051070629,0.1555019782876444,0.0,0.2279798833947073,0.0,low,,9.400885546870589,True,pass,False,,0.95,0.2525,0.0975,0.19375,0.8875,0.7325,0.845,0.6225,0.5313749999999999,0.629625,10.266515430265295,27,0.0,10.156435546870588,0,32,5,0,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.5210175651120533,0.7616433504515672,0.7114360210420033,99.00855357153787,0.807977467971673,0.678966389080851,reference_ligand,10.665660338681226,71,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
CNc1cc2c(Nc3ccc(F)c(C(F)(F)F)c3)ncnc2cn1,8.340884836833284,0.0680864652027903,0.7083112602196698,337.28,3.9680000000000017,62.73,2,5,3,3,0.1333333333333333,0,0.0,1.9,False,,0,,0,,0,,0.6730769230769231,0.6163531885903855,0.8479148883461552,0.4090909090909091,Sunvozertinib,0.3269230769230768,0.5909090909090908,0.6625606835663679,0.7664942700438953,1.0,0.7836634389868892,0.6625606835663679,0.8031795981492881,1.0,0.3374393164336321,0.6625606835663679,-0.1874918861105602,8.238755139029099,0.4366445935530031,-0.0,0.5363668339746507,9.211766566556753,0.0,0.0,0.0,0.0467991455420401,0.0,0.0467991455420401,0.0,low,,9.164967421014712,True,pass,False,,0.62,0.86375,0.945,0.81625,0.425,0.9575,0.845,0.925,0.75675,0.7606875000000001,10.119866566556752,47,0.0,10.077792421014712,0,40,0,7,advance,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.6832388428550662,0.8729569093610698,0.7383058466189398,129.47690650436348,0.8844380398957139,0.7824956561692036,reference_ligand,10.664664163141614,73,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1
[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](COC)c3ccccc3)ncnc2[nH]1,9.055393480799973,0.1306369210904198,0.4983412612282528,377.462305334,4.433100000000003,72.06,2,5,4,7,0.1818181818181818,0,0.0,3.03308203556,False,,0,,0,,0,,0.8070175438596491,0.7375009751523848,1.0,0.225,Afatinib,0.1929824561403509,0.775,0.7974025254366989,0.6074306923078467,1.0,0.94375,0.6074306923078467,0.8371458044361364,1.0,0.3925693076921532,0.6074306923078467,-0.0529910386659167,8.859438099164342,0.061560774076071,-0.0,0.5693421052631579,9.49034097850357,0.0,0.0,0.0459553816356298,0.1157116346151915,0.0,0.1616670162508214,0.0,low,,9.328673962252749,True,pass,False,,0.8475,0.42,0.2825,0.18125,0.8875,0.895,0.845,0.7025,0.544,0.6615,10.14314097850357,44,0.0,10.122473962252748,0,35,0,9,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,1,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.5750224618149147,0.7930607187112764,0.7351871410564903,115.94491929074952,0.8552019580421506,0.7207079230993112,reference_ligand,10.663004904577232,74,Afatinib,CN(C)CCOc1ccc2ncnc(Nc3ccccc3F)c2c1
