smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,final_score,parent_seed,parent_predicted_pIC50,parent_QED,parent_final_score,delta_predicted_pIC50,delta_QED,delta_final_score
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC1,7.151611951827381,0.0417004858435149,0.6294423813938551,424.9360000000002,3.602800000000002,73.39,2,6,0.0,7.424632656680793,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-2.2571462293346913,0.055709046775950566,-2.2539576260725047
C=COC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,6.953322828784692,0.0912192978865468,0.8424607855515001,308.34100000000007,3.1146200000000013,75.08,2,5,0.0,7.283333923673895,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.8407986245812334,9.539862393436406,-2.1955877341498855,0.001662160970266613,-2.256528469762511
CN(C)C/C=C/C(=O)Oc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,7.108263146643123,0.0489824759262215,0.3469881944181336,426.8790000000001,4.139700000000003,58.56000000000001,0,6,0.0,7.232774767925968,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.6214205553234822,9.58041020053087,-2.2061956598217147,-0.27443236090534856,-2.3476354326049025
O=C(O)CCCNc1c(Cl)cccc1Nc1ncnc2ccncc12,6.971708951053432,0.0397731127960993,0.5541186007136436,357.8010000000001,3.698500000000002,100.03,3,6,0.0,7.208995138614155,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.35150962487041,0.5170252665618642,9.598318997691685,-2.3798006738169777,0.0370933341517794,-2.38932385907753
C=COC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,6.896328310217494,0.1103036534933363,0.8230774058334553,309.32900000000006,2.586720000000001,87.44,2,6,0.0,7.197563359640886,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.8182257163781242,9.623413495652406,-2.3295405324174725,0.0048516894553310985,-2.42585013601152
OCCNc1c(Cl)cccc1Nc1ncnc2ccncc12,6.828935443876607,0.023199404832549,0.6713140375099609,315.76400000000007,2.8260000000000005,82.96,3,6,0.0,7.141393057799038,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.6490621421214131,9.661624190949633,-2.5403530286192924,0.02225189538854777,-2.5202311331505944
CN(CCO)c1cc2c(Oc3cccc(Br)c3)ncnc2cn1,6.6388441120756045,0.0671301843254695,0.7394096032185944,375.226,3.0081000000000016,71.37,1,6,0.0,6.941418729359432,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.187915453581798,0.7154897998540194,9.52460038627166,-2.5490713415061936,0.023919803364575,-2.5831816569122275
C=CC(=O)C(C)c1cc2c(Oc3cccc(Br)c3)ncnc2cn1,6.765537581773313,0.0669489769379719,0.6089106194839201,384.23300000000006,4.438200000000003,64.97,0,5,0.0,7.003043914577301,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.331955814487577,0.6622425832625197,9.62464397069617,-2.5664182327142635,-0.05333196377859961,-2.6216000561188686
Cc1cccc(NC2=NC=NC3=CC=C(NC(=O)C=CO)C32)c1,5.982032071827271,0.0602730237807688,0.5919046925058978,308.34100000000007,2.4328199999999995,86.08,3,5,0.0,6.21771139429945,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.8407986245812334,9.539862393436406,-3.1668784911073073,-0.2488939320753356,-3.322150999136956
Cc1cccc(NC2=NC=NC3=CN=C(NC(=O)C=CO)C32)c1,5.913000046873952,0.0605543792309951,0.574561313097718,309.32900000000006,1.90492,98.44,3,6,0.0,6.139726324191816,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.8182257163781242,9.623413495652406,-3.3128687957610143,-0.24366440328040628,-3.4836871714605895
