smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,final_score,parent_seed,parent_predicted_pIC50,parent_uncertainty,parent_QED,parent_final_score,delta_predicted_pIC50,delta_QED,delta_final_score
Cc1c(N2CCc3c(NC(=O)/C=C/CN(C)C)ccc4ncnc2c34)ccc(F)c1Cl,8.077193945531537,0.0842088932715765,0.5937033847831951,439.92200000000014,4.481220000000004,61.36000000000001,1,5,0.0,8.289836744651558,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.0447588835957084,0.6214205553234822,9.58041020053087,-1.2372648609333012,-0.027717170540287106,-1.2905734558793132
CN(CCO)c1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,7.908162248766668,0.0501471231518522,0.7494910158547182,329.79100000000005,2.8503000000000007,74.17,2,6,0.0,8.232760633542174,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.187915453581798,0.0210599672371468,0.7154897998540194,9.52460038627166,-1.2797532048151306,0.03400121600069883,-1.2918397527294854
NONC(=O)CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1,8.252484545195198,0.0693191980714244,0.2277818305855311,484.9230000000002,3.9063000000000017,132.87,3,8,0.0,8.29705626241654,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-1.267860578521061,0.04017659914019889,-1.2958340849513625
NONC(=O)CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1,8.252484545195198,0.0693191980714214,0.2057995283126394,498.9500000000001,4.296400000000002,132.87,3,8,0.0,8.286065111280097,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-1.267860578521061,0.03881823634225828,-1.2965132663503294
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21N,8.011238005342666,0.0583171503101584,0.7124980222347918,308.3450000000001,1.10052,104.23,3,6,0.0,8.309169866149903,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.0115682051716229,0.8182257163781242,9.623413495652406,-1.214630837292301,-0.1057276941433325,-1.3142436295025028
CONC(=O)CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1,8.208018217424415,0.0685117995746924,0.2492777705241801,483.9350000000001,4.662400000000003,106.85,2,7,0.0,8.264145303111814,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-1.312326906291844,0.0616725390788479,-1.3287450442560882
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOF,8.195684568409481,0.0639556752810367,0.2413949215008154,487.89800000000014,4.917100000000003,106.85,2,7,0.0,8.252426353878853,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-1.324660555306778,0.0537896900554832,-1.340463993489049
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4Cl)c3c2)nn1)NO,8.695267893214524,0.0454966762112303,0.1730537380169649,486.36300000000017,5.004500000000003,117.85,3,7,0.5,8.236298086011775,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-0.8250772305017353,-0.014551493428367313,-1.356592261356127
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1Cl,8.057470469034417,0.0696046116572425,0.4369294710932628,460.34000000000015,4.826200000000004,61.36000000000001,1,5,0.0,8.206330592923806,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.0447588835957084,0.6214205553234822,9.58041020053087,-1.2569883374304212,-0.18449108423021937,-1.3740796076070652
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,7.896341737120164,0.0336874216722266,0.5541186007136436,357.80100000000004,3.698500000000001,100.03,3,6,0.0,8.13971361580476,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.347422264803685,0.0224798563664852,0.5170252665618643,9.583455041718128,-1.451080527683521,0.03709333415177929,-1.4437414259133678
O=C(CCCCCn1cc(-c2ccc3ncnc(Cc4cccc(Cl)c4F)c3c2)nn1)NO,8.113846316865315,0.0834850301671212,0.2149148437965362,468.9200000000001,4.337400000000003,105.82,2,6,0.0,8.13781870859646,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-1.4064988068509443,0.027309612351203993,-1.4550716387714413
O=C(CCCCCCn1cc(-c2ccc3ncnc(Cc4cccc(Cl)c4F)c3c2)nn1)NO,8.113846316865315,0.0834850301671215,0.1922012501046265,482.9470000000002,4.727500000000004,105.82,2,6,0.0,8.126461911750507,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-1.4064988068509443,0.02521995813424538,-1.4561164658799193
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1N,7.956326141189399,0.0640985031437825,0.4637616104056268,440.91000000000014,3.7550000000000017,87.38000000000001,2,6,0.0,8.12410844324843,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.0447588835957084,0.6214205553234822,9.58041020053087,-1.3581326652754395,-0.15765894491785537,-1.456301757282441
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21N,7.741418124784872,0.060455615097995,0.7410883136870445,307.3570000000001,1.62842,91.87,3,5,0.0,8.051506666530399,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.0294474817887876,0.8407986245812334,9.539862393436406,-1.4074924381497063,-0.09971031089418891,-1.4883557269060077
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1F,8.3234021241628,0.018258860880841,0.5233025090459404,472.36200000000014,5.089500000000004,70.15,2,5,0.5,8.06679451780493,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.0180229979659819,0.5517540108550381,9.57171395514685,-0.9904578235225117,-0.028451501809097612,-1.5049194373419201
Cc1c(NC(=O)CCN2CCCCC2)ccc2ncnc(Nc3cccc(Br)c3)c12,8.341078690429015,0.0370851789740369,0.5167467548598478,468.39900000000006,5.2588200000000045,70.15,2,5,0.5,8.062366888884902,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.0180229979659819,0.5517540108550381,9.57171395514685,-0.9727812572562975,-0.03500725599519028,-1.509347066261947
OCCNc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,7.932196012533249,0.0235249326638842,0.6713140375099609,315.764,2.8260000000000005,82.96,3,6,0.0,8.244328098624345,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.0208187913123357,0.6490621421214131,9.755787891088552,-1.5198795988069298,0.02225189538854777,-1.5114597924642066
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Br)c1,7.727375336691293,0.0390318938078411,0.5645204774161722,470.3460000000001,4.281900000000003,61.36000000000001,1,5,0.0,7.970603681591538,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.0447588835957084,0.6214205553234822,9.58041020053087,-1.5870834697735452,-0.05690007790731,-1.6098065189393322
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Br)c3)ncnc2cc1/C=C/CCN1CCOCC1,8.293553230332744,0.0418339390500494,0.4393735798793898,526.4100000000002,4.377200000000004,80.24000000000001,1,6,0.5,7.971406081222391,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.0279236803141482,0.4839275266830337,9.596193109686268,-1.0885997963261538,-0.044553946803643885,-1.624787028463878
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1Cl,8.22094604939801,0.0315511952290365,0.4722443690042496,488.8170000000001,5.603800000000004,70.15,2,5,0.5,7.925517038671099,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.0180229979659819,0.5517540108550381,9.57171395514685,-1.0929138982873017,-0.07950964185078846,-1.6461969164757502
O=C(CCC1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.098933932808425,0.0292369239828882,0.4511609180845046,453.3840000000001,6.434900000000004,66.91,2,4,0.5,7.795277467867789,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.0180229979659819,0.5517540108550381,9.57171395514685,-1.2149260148768875,-0.10059309277053347,-1.7764364872790601
CONC(=O)CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1,8.208018217424417,0.0685117995746912,0.2203157242060138,497.96200000000016,5.052500000000004,106.85,2,7,0.5,7.749664279952732,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-1.3123269062918421,0.053334432235632695,-1.832914097677694
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4Cl)c3c2)nn1)NO,8.695267893214526,0.0454966762112306,0.1517287352819063,500.3900000000002,5.394600000000003,117.85,3,7,1.0,7.725635584644248,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-0.8250772305017335,-0.015252556688474805,-1.8569427929861781
C=CC(=O)Cc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,7.575439806498723,0.0509987643798248,0.4216419284702735,480.97100000000034,4.441200000000004,68.21000000000001,0,6,0.0,7.735262006354035,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.0279236803141482,0.4839275266830337,9.596193109686268,-1.8067132201601748,-0.062285598212760196,-1.8609311033322333
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1Br,8.458582304414545,0.024216623399992,0.4250032563509753,533.2680000000001,5.712900000000004,70.15,2,5,1.0,7.646867309190041,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.0180229979659819,0.5517540108550381,9.57171395514685,-0.8552776432707674,-0.12675075450406276,-1.9248466459568085
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21F,7.18735923140901,0.0697775755249717,0.8429429815977331,310.33200000000005,2.639220000000001,65.85,2,4,0.0,7.539053146682905,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.0294474817887876,0.8407986245812334,9.539862393436406,-1.961551331525568,0.0021443570164996206,-2.0008092467535015
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21C,7.17504807868612,0.0672088043500565,0.8432390294272805,306.3690000000001,2.9372200000000017,65.85,2,4,0.0,7.529458789049704,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.0294474817887876,0.8407986245812334,9.539862393436406,-1.9738624842484578,0.0024404048460470174,-2.0104036043867026
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.294631166154987,0.039734574823335,0.6090792397956031,409.9210000000001,4.841300000000004,70.15,2,5,0.0,7.559436211229454,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.0180229979659819,0.5517540108550381,9.57171395514685,-2.019228781530325,0.05732522894056502,-2.0122777439173953
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21F,7.229573939169247,0.0755669424582242,0.8205771619428531,311.32000000000005,2.11132,78.21000000000001,2,5,0.0,7.56429557768245,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.0115682051716229,0.8182257163781242,9.623413495652406,-1.9962949034657198,0.0023514455647288823,-2.0591179179699557
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21C,7.223703291740653,0.072068386899422,0.8230028305779973,307.3570000000001,2.40932,78.21000000000001,2,5,0.0,7.563136320130231,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.0115682051716229,0.8182257163781242,9.623413495652406,-2.002165550894313,0.004777114199873034,-2.0602771755221747
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21Cl,7.163948219703538,0.0656491795147394,0.6622734583093505,326.78700000000003,2.908520000000001,65.85,2,4,0.0,7.429435769343473,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.0294474817887876,0.8407986245812334,9.539862393436406,-1.9849623432310404,-0.17852516627188297,-2.1104266240929332
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21Br,7.174358240388328,0.065161608939146,0.6336670842679817,371.23800000000006,3.064620000000001,65.85,2,4,0.0,7.426030173583173,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.0294474817887876,0.8407986245812334,9.539862393436406,-1.9745523225462502,-0.20713154031325176,-2.1138322198532338
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21Cl,7.21118615875194,0.0706319788840276,0.6458991450612528,327.7750000000001,2.3806200000000004,78.21000000000001,2,5,0.0,7.463503752398538,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.0115682051716229,0.8182257163781242,9.623413495652406,-2.0146826838830263,-0.17232657131687146,-2.159909743253867
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21Br,7.219682160622504,0.0689436955217226,0.6183086827782525,372.22600000000006,2.5367200000000008,78.21000000000001,2,5,0.0,7.459892806489908,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.0115682051716229,0.8182257163781242,9.623413495652406,-2.006186682012462,-0.19991703359987179,-2.163520689162498
C=CC(=O)C(C)c1cc2c(Cc3cccc(Br)c3)ncnc2cn1,7.119410901864245,0.0510443641089014,0.619838111766983,382.261,4.236700000000004,55.74,0,4,0.0,7.378285593638835,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.331955814487577,0.0384331354226647,0.6622425832625197,9.62464397069617,-2.212544912623332,-0.04240447149553672,-2.2463583770573345
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC1,7.151611951827382,0.0417004858435143,0.6294423813938551,424.9360000000002,3.602800000000002,73.39,2,6,0.0,7.424632656680795,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.0170345657177272,0.5737333346179045,9.678590282753298,-2.2571462293346904,0.055709046775950566,-2.253957626072503
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOCl,8.250875037195476,0.0724512229508865,0.2262717043546868,504.3530000000002,5.186400000000004,106.85,2,7,1.0,7.291559666421932,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-1.2694700865207835,0.0386664729093546,-2.30133068094597
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOCl,8.250875037195474,0.0724512229508875,0.1973394406047816,518.3800000000002,5.576500000000004,106.85,2,7,1.0,7.277093534546978,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-1.2694700865207853,0.030358148634400478,-2.3054848430834483
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1Br,7.647019569566744,0.0712325279672314,0.3941028499870927,504.7910000000001,4.935300000000003,61.36000000000001,1,5,0.5,7.272838466593059,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.0447588835957084,0.6214205553234822,9.58041020053087,-1.667439236898094,-0.22731770533638945,-2.3075717339378112
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOBr,8.226105593435184,0.0787326182931464,0.2033797888860197,548.8040000000001,5.342500000000003,106.85,2,7,1.0,7.249062869585048,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1876052314453322,9.592890347367902,-1.2942395302810752,0.01577455744068751,-2.3438274777828543
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOF,8.195684568409481,0.0639556752810361,0.2117651241629378,501.9250000000002,5.307200000000004,106.85,2,7,1.0,7.237611455209914,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-1.324660555306778,0.04478383219255669,-2.3449669224205127
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOBr,8.226105593435184,0.078732618293147,0.1774835119514542,562.8310000000001,5.732600000000003,106.85,2,7,1.0,7.236114731117764,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,9.52034512371626,0.0212573920710242,0.1669812919703811,9.582578377630426,-1.2942395302810752,0.010502219981073091,-2.346463646512662
C/C=C/C(=O)Cc1cc2c(Cc3cccc(Br)c3)ncnc2cn1,6.8365798903729225,0.0394995878967226,0.62469487794401,382.261,4.065800000000004,55.74,0,4,0.0,7.109427741448205,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.155818320515056,0.0110277555703004,0.6685952655904649,9.479088197739989,-2.319238430142134,-0.043900387646454875,-2.3696604562917836
O=C(O)CCCNc1c(Cl)cccc1Nc1ncnc2ccncc12,6.971708951053432,0.0397731127961,0.5541186007136436,357.8010000000001,3.698500000000002,100.03,3,6,0.0,7.208995138614154,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.35150962487041,0.0117032604596588,0.5170252665618642,9.598318997691685,-2.3798006738169777,0.0370933341517794,-2.389323859077531
OCCNc1c(Cl)cccc1Nc1ncnc2ccncc12,6.828935443876607,0.0231994048325489,0.6713140375099609,315.76400000000007,2.8260000000000005,82.96,3,6,0.0,7.141393057799038,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.0321953526069766,0.6490621421214131,9.661624190949633,-2.5403530286192924,0.02225189538854777,-2.5202311331505944
Cc1cccc(NC2=NC=NC3=CC=C(NC(=O)C=N)C32)c1,5.942981277717225,0.0581903959982323,0.7440832640632529,293.33000000000004,2.0106899999999994,89.69999999999999,3,5,0.0,6.256832513750619,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.0294474817887876,0.8407986245812334,9.539862393436406,-3.205929285217353,-0.09671536051798058,-3.2830298796857873
Cc1cccc(NC2=NC=NC3=CN=C(NC(=O)C=N)C32)c1,5.868298948701949,0.054940953028821,0.7193229596973815,294.31800000000004,1.4827899999999998,102.06,3,6,0.0,6.173019475521818,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.0115682051716229,0.8182257163781242,9.623413495652406,-3.357569893933017,-0.09890275668074278,-3.450394020130587
