smiles_canonical,ic50_nm_median,pIC50_median,n_measurements,year_min,year_max,n_sources
COc1cc(C=C(C#N)C(=N)C(C#N)C#N)cc(O)c1O,1200.0,5.920818753952375,1,1989,1989,1
Nc1cc2ncnc(Nc3ccccc3[N+](=O)[O-])c2cn1,1250.0,5.903089986991944,1,1995,1995,1
N[C@@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1300.0,5.886056647693163,1,1997,1997,1
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,1300.0,5.886056647693163,1,1998,1998,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,1300.0,5.886056647693163,1,1991,1991,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,1300.0,5.886056647693163,1,1996,1996,1
OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1360.0,5.866461091629782,2,2005,2005,1
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,1367.0,5.864231485432178,1,1996,1996,1
Nc1ccc2ncnc(NCc3ccccc3)c2c1,1400.0,5.853871964321762,1,1995,1995,1
CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,1400.0,5.853871964321762,1,1998,1998,1
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,1410.0,5.85078088734462,1,2002,2002,1
COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,1450.0,5.838631997765026,1,2000,2000,1
c1ccc(CNc2ncnc3ccncc23)cc1,1460.0,5.835647144215563,1,1996,1996,1
COc1cc2ncc(C#N)c(Nc3ccc(C)c(Cl)c3)c2cc1OC,1480.0,5.8297382846050425,1,2000,2000,1
Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,1500.0,5.823908740944319,1,1993,1993,1
CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,1530.0,5.815308569182401,1,1991,1991,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,1540.0,5.8124792791635365,1,1991,1991,1
Nc1cccc(Nc2ncnc3cc(N)ncc23)c1,1550.0,5.809668301829708,1,1995,1995,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c1,1600.0,5.795880017344075,1,1996,1996,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,1600.0,5.795880017344075,1,1991,1991,1
O=C(O)CCC1C(=S)Nc2ccccc21,1620.0,5.790484985457369,1,1993,1993,1
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5ccccn5)cc4)c3s2)C1)N1CCOCC1,1650.0,5.782516055786093,1,2009,2009,1
Nc1cc2ncnc(NCc3ccccc3Br)c2cn1,1670.0,5.777283528852417,1,1995,1995,1
CCN(CC)CCOc1cc2c(Nc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)ncnc2cc1OC,1700.0,5.769551078621726,1,2010,2010,1
COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,1700.0,5.769551078621726,1,1991,1991,1
COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,1700.0,5.769551078621726,1,1991,1991,1
Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1700.0,5.769551078621726,1,1996,1996,1
CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)OC)cc3)c2cc1OC,1700.0,5.769551078621726,1,2010,2010,1
COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,1790.0,5.747146969020107,1,2000,2000,1
CN(C)c1cccc(Nc2ncnc3cc(N)ncc23)c1,1790.0,5.747146969020107,1,1995,1995,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1,1800.0,5.7447274948966935,1,1996,1996,1
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,1800.0,5.7447274948966935,1,2007,2007,1
COc1cc2ncnc(Nc3ccc(-c4cc(-c5ccc(Br)cc5)c(C#N)c(=N)[nH]4)cc3)c2cc1OC,1935.0,5.71331903064507,1,2014,2014,1
Nc1cc2ncnc(NCc3cccc(C(F)(F)F)c3)c2cn1,1950.0,5.709965388637482,1,1995,1995,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,2000.0,5.698970004336019,1,1991,1991,1
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],2000.0,5.698970004336019,1,1996,1996,1
C=C(C)Cn1c(O)c(CN(C)C)sc1=NN=c1scc(O)n1C,2000.0,5.698970004336019,1,1990,1990,1
c1ccc(CNc2ncnc3cnccc23)cc1,2030.0,5.692503962086787,1,1996,1996,1
COc1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc12,2080.0,5.681936665037238,1,2007,2007,1
N#Cc1c(-c2ccc(F)cc2)cc(-c2ccc(Nc3ncnc4ccccc34)cc2)[nH]c1=N,2088.0,5.680269505669775,1,2014,2014,1
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2cc1OC,2100.0,5.6777807052660805,1,2010,2010,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,2100.0,5.6777807052660805,1,1996,1996,1
Cc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,2100.0,5.6777807052660805,1,1996,1996,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,2100.0,5.6777807052660805,1,1991,1991,1
c1ccc(Nc2ncnc3c2[nH]c2ccccc23)cc1,2110.0,5.675717544702307,1,1999,1999,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,2200.0,5.657577319177793,1,1996,1996,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,2200.0,5.657577319177793,1,1996,1996,1
CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,2200.0,5.657577319177793,1,2009,2009,1
COc1cc2ncc(C#N)c(Nc3cccc(N=[N+]=[N-])c3)c2cc1OC,2210.0,5.655607726314889,1,2000,2000,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,2300.0,5.638272163982407,1,1991,1991,1
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,2400.0,5.619788758288394,1,1989,1989,1
Nc1cc2ncnc(NCc3ccc(Br)cc3)c2cn1,2460.0,5.609064892896621,1,1995,1995,1
N#CC(C#N)=C1C(=O)[N]c2cc([O])c([O])cc21,2500.0,5.6020599913279625,1,1991,1991,1
N#CC(=Cc1ccc(O)c(O)c1)C(=N)C(C#N)C#N,2500.0,5.6020599913279625,1,1989,1989,1
Clc1ncc2ncnc(Nc3ccccc3)c2n1,2550.0,5.5934598195660445,1,1997,1997,1
COc1cc2ncnc(Nc3ccc(C(=O)/C=C/c4ccc(Cl)cc4)cc3)c2cc1OC,2582.0,5.588043762069598,1,2014,2014,1
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1,2600.0,5.585026652029182,1,2009,2009,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,5350.0,5.5774509799928715,2,1991,1996,1
Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,2700.0,5.568636235841012,1,1996,1996,1
COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,2730.0,5.5638373529592435,1,2000,2000,1
COc1cc2nc(Cl)nc(Nc3cccc(Cl)c3)c2cc1OC,2800.0,5.552841968657781,1,1996,1996,1
COc1cccc(CNc2ncnc3cc(N)ncc23)c1,2870.0,5.542118103266008,1,1995,1995,1
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,2900.0,5.537602002101044,1,2007,2007,1
Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,2900.0,5.537602002101044,1,1993,1993,1
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,2990.0,5.52432881167557,1,2014,2014,1
N#CC(=[C]c1cc([O])c([O])c([O])c1)C#N,3000.0,5.522878745280337,1,1989,1989,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,3100.0,5.508638306165727,1,1991,1991,1
Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,3100.0,5.508638306165727,1,1993,1993,1
COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC,3150.0,5.501689446210399,1,2000,2000,1
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5CCc5ccccc5)c4)c3s2)C1)N1CCOCC1,3160.0,5.500312917381596,1,2009,2009,1
N#Cc1cnc2c(Br)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,3300.0,5.481486060122112,1,2007,2007,1
COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,3370.0,5.4723700991286615,1,2000,2000,1
CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN(CC)CC)cc23)cc1,3400.0,5.468521082957745,1,2010,2010,1
Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21,3500.0,5.455931955649724,1,1997,1997,1
COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,3600.0,5.443697499232712,1,1994,1994,1
COc1ccccc1Nc1ncnc2cc(N)ncc12,3710.0,5.430626090384954,1,1995,1995,1
COc1cc2ncnc(Nc3cc(Cl)cc(Cl)c3)c2cc1OC,4000.0,5.3979400086720375,1,1996,1996,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,4000.0,5.3979400086720375,1,1996,1996,1
CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,4100.0,5.3872161432802645,1,1999,1999,1
c1ccc(CCNc2ncnc3ccccc23)cc1,4100.0,5.3872161432802645,1,1995,1995,1
COc1cc(/C=N/NC(=O)COc2cc(C)nc3c2c(C)nn3-c2ccccc2)cc(OC)c1OC,4180.0,5.3788237182249645,1,2016,2016,1
COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,4180.0,5.3788237182249645,1,2000,2000,1
Nc1cc2ncnc(NCc3ccccc3[N+](=O)[O-])c2cn1,4250.0,5.371611069949688,1,1995,1995,1
CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,4270.0,5.369572124974976,1,1999,1999,1
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,4280.0,5.368556230986828,1,2013,2013,1
CCN(CC)CCOc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OC,4300.0,5.366531544420413,1,2010,2010,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,4300.0,5.366531544420413,1,1994,1994,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,4300.0,5.366531544420413,1,1991,1991,1
CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4400.0,5.356547323513812,1,1998,1998,1
O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,4500.0,5.347754736113256,2,1993,1994,1
CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4500.0,5.346787486224656,1,1998,1998,1
CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,4500.0,5.346787486224656,1,1998,1998,1
CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,4600.0,5.337242168318426,1,1997,1997,1
CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,4700.0,5.327902142064282,1,1997,1997,1
Nc1cc2ncnc(Nc3ccc(C(F)(F)F)cc3)c2cn1,4700.0,5.327902142064282,1,1995,1995,1
COc1ccc(/C=N/NC(=O)COc2cc(C)nc3c2c(C)nn3-c2ccccc2)cc1,4720.0,5.326058001365912,1,2016,2016,1
CN(C)c1ccc(Nc2ncnc3cc(N)ncc23)cc1,4860.0,5.313363730737707,1,1995,1995,1
COc1cccc2ncnc(NCc3ccccc3)c12,4900.0,5.309803919971486,1,1995,1995,1
O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,5000.0,5.301029995663981,1,1996,1996,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,5000.0,5.301029995663981,1,1994,1994,1
CS(=O)c1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc12,5000.0,5.301029995663981,1,2007,2007,1
Cc1cc(OCC(=O)N/N=C/c2ccc(Cl)cc2)c2c(C)nn(-c3ccccc3)c2n1,5010.0,5.300162274132754,1,2016,2016,1
Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5100.0,5.292429823902063,1,1991,1991,1
N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3,5150.0,5.288192770958808,1,2000,2000,1
CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1,5200.0,5.2839966563652006,1,2010,2010,1
Nc1cc2ncnc(Nc3ccccc3N)c2cn1,5250.0,5.279840696594043,1,1995,1995,1
O=CN/C=C/c1cc(O)ccc1O,8000.0,5.27642098432889,2,1989,1993,1
CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5300.0,5.275724130399211,1,1994,1994,1
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,5310.0,5.274905478918531,1,2002,2002,1
Brc1cccc(Nc2ccnc3ccccc23)c1,5500.0,5.259637310505756,1,1995,1995,1
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5600.0,5.251811972993799,1,1998,1998,1
O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,5900.0,5.229147988357855,1,1995,1995,1
Nc1ccc(Nc2ncnc3cc(N)ncc23)cc1,5900.0,5.229147988357855,1,1995,1995,1
C=CCN1C(=O)C(=C)SC1=NN=c1scc(O)n1C,6000.0,5.221848749616356,1,1990,1990,1
[C]Oc1cc([C]=C(C#N)C#N)cc([O])c1[O],6000.0,5.221848749616356,1,1989,1989,1
O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,6100.0,5.214670164989233,1,1996,1996,1
CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6100.0,5.214670164989233,1,1997,1997,1
COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,6300.0,5.200659450546418,1,1996,1996,1
COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,6360.0,5.196542884351587,1,2000,2000,1
COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,6500.0,5.187086643357144,1,1994,1994,1
COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3)c2cc1OC,6650.0,5.1771783546968955,1,2000,2000,1
Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,6680.0,5.175223537524454,1,1997,1997,1
CN1C(=S)C(CCC(=O)O)c2ccccc21,6700.0,5.173925197299173,1,1993,1993,1
O=C(O)CCCC1C(=S)Nc2ccccc21,6700.0,5.173925197299173,1,1993,1993,1
COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC,6750.0,5.170696227168975,1,2000,2000,1
N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3,6790.0,5.168130225719498,1,2000,2000,1
Cc1ccc2ncnc(Nc3ccc(C)c(C)c3)c2c1,6900.0,5.161150909262744,1,1996,1996,1
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6900.0,5.161150909262744,1,1997,1997,1
CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,6900.0,5.161150909262744,1,1997,1997,1
N#CC(C#N)=C1[C][C]c2c1ccc([O])c2[O],7000.0,5.154901959985743,1,1991,1991,1
O=C(NCc1ccccc1)[C@@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,7000.0,5.154901959985743,1,1997,1997,1
Clc1ccc(CNc2ncnc3ccccc23)cc1,7000.0,5.154901959985743,1,1995,1995,1
COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,7380.0,5.131943638176958,1,2000,2000,1
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1,7400.0,5.130768280269024,1,1994,1994,1
OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,7400.0,5.130768280269024,1,2005,2005,1
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,7500.0,5.124977343994116,2,1994,1997,1
CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,7500.0,5.1249387366083,1,1998,1998,1
COc1cc2ncc(C#N)c(Nc3cccc(C(N)=O)c3)c2cc1OC,7690.0,5.114073660198569,1,2000,2000,1
Nc1cc2ncnc(NCc3ccc(C(F)(F)F)cc3)c2cn1,8000.0,5.096910013008056,1,1995,1995,1
O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,8000.0,5.096910013008056,1,1995,1995,1
CC1=C(CC(=O)O)c2cc(Cl)ccc2/C1=C\c1ccoc1,8000.0,5.096910013008056,1,2005,2005,1
CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2cc1OC,8300.0,5.080921907623926,1,2010,2010,1
Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21,8300.0,5.080921907623926,1,1993,1993,1
Nc1nc(N)c2nc(-c3cccc(Cl)c3)c(N)nc2n1,8300.0,5.080921907623926,1,2016,2016,1
Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,8400.0,5.075720713938118,1,1993,1993,1
Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,8400.0,5.075720713938118,1,2005,2005,1
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)c(O)c2)[nH]c2ccccc12)NCc1ccc(C(=O)O)c(O)c1,8500.0,5.070581074285707,1,1994,1994,1
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,8700.0,5.060480747381382,1,1998,1998,1
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,8880.0,5.051587034221399,1,2000,2000,1
COc1ccc(Nc2ncnc3ccc(C)cc23)cc1,9000.0,5.045757490560675,1,1996,1996,1
COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,9040.0,5.043831569524636,1,2000,2000,1
CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,9100.0,5.040958607678906,1,2010,2010,1
O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,9300.0,5.031517051446064,1,1993,1993,1
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1,9400.0,5.026872146400301,1,2010,2010,1
CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,9400.0,5.026872146400301,1,1994,1994,1
CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,9900.0,5.004364805402449,1,1994,1994,1
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,10000.0,5.0,1,2003,2003,1
Cc1ccc(Nc2ncnc3ccc(C)cc23)cc1,10000.0,5.0,1,1996,1996,1
Nc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cn1,10000.0,5.0,1,1995,1995,1
Nc1cc2ncnc(NCc3ccccc3C(F)(F)F)c2cn1,10000.0,5.0,1,1995,1995,1
N#CC(=[C]c1ccnc2ccccc12)C#N,10000.0,5.0,1,1996,1996,1
N#C/C(=C\c1ccc2[nH]ccc2c1)C(=O)c1ccc(O)c(O)c1,10000.0,5.0,1,1996,1996,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,10000.0,5.0,1,1994,1994,1
CC(NC(=O)/C(C#N)=C/c1ccc2[nH]ccc2c1)c1ccccc1,10000.0,5.0,1,1996,1996,1
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,10000.0,5.0,2,1989,1991,1
COc1ccc(CNc2ncnc3ccccc23)cc1,10000.0,5.0,1,1995,1995,1
CN(C)c1cccc(CNc2ncnc3cc(N)ncc23)c1,10000.0,5.0,1,1995,1995,1
Nc1cc2ncnc(NCc3cccc([N+](=O)[O-])c3)c2cn1,10100.0,4.995678626217358,1,1995,1995,1
O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,10200.0,4.991399828238082,1,1993,1993,1
Cc1cc(OCC(=O)N/N=C/c2ccc(O)cc2)c2c(C)nn(-c3ccccc3)c2n1,10500.0,4.978810700930062,1,2016,2016,1
Cc1cc(C)c(C(=O)C(C#N)=Cc2ccc(O)c(O)c2)c(C)c1,10700.0,4.97061622231479,1,1991,1991,1
CCN(CC)CCOc1cc2c(Nc3ccc(NC(=O)OC)cc3)ncnc2cc1OC,11100.0,4.954677021213342,1,2010,2010,1
Cc1ccc2ncnc(Nc3ccccc3)c2c1,11300.0,4.94692155651658,1,1996,1996,1
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,11400.0,4.943095148663527,1,1994,1994,1
Cc1cc(OCC(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)c2c(C)nn(-c3ccccc3)c2n1,11490.0,4.9396799713117145,1,2016,2016,1
CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,12000.0,4.920818753952375,1,1994,1994,1
CC1=C(CC(=O)O)c2ccc(Br)cc2/C1=C\c1ccsc1,12000.0,4.920818753952375,1,2005,2005,1
O=[N+]([O-])c1ccc2c(Nc3ccccc3)ncnc2c1,12000.0,4.920818753952375,1,1996,1996,1
N#CC(C#N)=C1C(=O)[N]c2ccc([O])cc21,12500.0,4.903089986991944,1,1991,1991,1
CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,13000.0,4.886056647693163,1,1997,1997,1
Cc1ccc2ncnc(Nc3ccccc3O)c2c1,13000.0,4.886056647693163,1,1996,1996,1
CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,13400.0,4.872895201635193,1,2009,2009,1
N#CC(C#N)C(=O)c1cc(O)c(O)c(O)c1,13500.0,4.8696662315049934,1,1989,1989,1
COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,13850.0,4.858550226599533,1,2000,2000,1
O=C(NCc1ccccc1)C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(O)C(=O)NCc2ccccc2)[nH]c2ccccc12,14000.0,4.853871964321762,1,1994,1994,1
COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,14180.0,4.848323769152953,1,2000,2000,1
Clc1ccc(-c2cn3cccc(COc4nnc5ccc(Cl)nn45)c3n2)c(Cl)c1,14210.0,4.8474059220725305,1,2017,2017,1
O=C(O)CC1C(=S)Nc2ccccc21,14900.0,4.826813731587726,1,1993,1993,1
Cc1ccc2ncnc(Nc3ccc(O)cc3)c2c1,15000.0,4.823908740944319,1,1996,1996,1
COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,15170.0,4.81901441921327,1,2000,2000,1
COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c2cc1OC,15200.0,4.818156412055227,1,2010,2010,1
Clc1ccccc1Nc1ncnc2ccccc12,15300.0,4.815308569182402,1,1996,1996,1
Clc1ccc(Cl)c(-c2cn3cccc(COc4nnc5ccc(Cl)nn45)c3n2)c1,15570.0,4.80771138743188,1,2017,2017,1
COc1cc2nc(Cl)nc(Nc3ccc(C)cc3)c2cc1OC,16000.0,4.795880017344075,1,1996,1996,1
NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,16000.0,4.795880017344075,1,1994,1994,1
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,16600.0,4.779891911959945,1,2010,2010,1
COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC,17020.0,4.769040444251431,1,2000,2000,1
CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(OC)cc4)cc3)c2cc1OC,17100.0,4.767003889607846,1,2010,2010,1
COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,18000.0,4.7447274948966935,1,1993,1993,1
