activity_id,assay_chembl_id,assay_type,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
375986,CHEMBL680028,B,CHEMBL1145020,CHEMBL116853,7.05,=,=,IC50,nM,90.0,IC50,uM,0.09
375991,CHEMBL680028,B,CHEMBL1145020,CHEMBL114728,5.80,=,=,IC50,nM,1600.0,IC50,uM,1.6
375996,CHEMBL680028,B,CHEMBL1145020,CHEMBL326811,5.79,=,=,IC50,nM,1620.0,IC50,uM,1.62
376356,CHEMBL677387,B,CHEMBL1130246,CHEMBL53428,10.05,=,=,IC50,nM,0.09,IC50,nM,0.09
376357,CHEMBL673451,B,CHEMBL1130246,CHEMBL53428,7.85,=,=,IC50,nM,14.0,IC50,nM,14.0
376358,CHEMBL677387,B,CHEMBL1130246,CHEMBL125568,7.85,=,=,IC50,nM,14.0,IC50,nM,14.0
376359,CHEMBL677387,B,CHEMBL1130246,CHEMBL129824,8.08,=,=,IC50,nM,8.4,IC50,nM,8.4
377315,CHEMBL680028,B,CHEMBL1145020,CHEMBL114073,4.97,=,=,IC50,nM,10590.0,IC50,uM,10.59
379120,CHEMBL677387,B,CHEMBL1130246,CHEMBL128432,7.35,=,=,IC50,nM,45.0,IC50,nM,45.0
379779,CHEMBL674029,F,CHEMBL1127050,CHEMBL79704,5.38,=,=,IC50,nM,4200.0,IC50,uM,4.2
380164,CHEMBL680028,B,CHEMBL1145020,CHEMBL116525,6.04,=,=,IC50,nM,910.0,IC50,uM,0.91
380169,CHEMBL680028,B,CHEMBL1145020,CHEMBL323630,6.19,=,=,IC50,nM,650.0,IC50,uM,0.65
381225,CHEMBL674029,F,CHEMBL1127050,CHEMBL312247,,>,>,IC50,nM,100000.0,IC50,uM,100.0
381554,CHEMBL680028,B,CHEMBL1145020,CHEMBL424252,5.72,=,=,IC50,nM,1910.0,IC50,uM,1.91
381559,CHEMBL680028,B,CHEMBL1145020,CHEMBL324718,6.09,=,=,IC50,nM,810.0,IC50,uM,0.81
383110,CHEMBL680028,B,CHEMBL1145020,CHEMBL114490,5.63,=,=,IC50,nM,2320.0,IC50,uM,2.32
383115,CHEMBL680028,B,CHEMBL1145020,CHEMBL113902,5.12,=,=,IC50,nM,7500.0,IC50,uM,7.5
383120,CHEMBL680028,B,CHEMBL1145020,CHEMBL114392,5.57,=,=,IC50,nM,2700.0,IC50,uM,2.7
383125,CHEMBL680028,B,CHEMBL1145020,CHEMBL94061,7.96,=,=,IC50,nM,11.0,IC50,uM,0.011
383411,CHEMBL677386,B,CHEMBL1130246,CHEMBL340399,8.14,=,=,IC50,nM,7.2,IC50,nM,7.2
383413,CHEMBL677387,B,CHEMBL1130246,CHEMBL52076,8.00,=,=,IC50,nM,10.0,IC50,nM,10.0
383414,CHEMBL673451,B,CHEMBL1130246,CHEMBL52076,6.96,=,=,IC50,nM,110.0,IC50,nM,110.0
384687,CHEMBL677387,B,CHEMBL1130246,CHEMBL127611,8.49,=,=,IC50,nM,3.2,IC50,nM,3.2
385535,CHEMBL674029,F,CHEMBL1127050,CHEMBL82640,,>,>,IC50,nM,100000.0,IC50,uM,100.0
385536,CHEMBL674029,F,CHEMBL1127050,CHEMBL81664,5.82,=,=,IC50,nM,1500.0,IC50,uM,1.5
385794,CHEMBL680028,B,CHEMBL1145020,CHEMBL113900,6.60,=,=,IC50,nM,250.0,IC50,uM,0.25
385799,CHEMBL680028,B,CHEMBL1145020,CHEMBL118000,5.64,=,=,IC50,nM,2290.0,IC50,uM,2.29
386241,CHEMBL677387,B,CHEMBL1130246,CHEMBL126623,8.72,=,=,IC50,nM,1.9,IC50,nM,1.9
386242,CHEMBL673451,B,CHEMBL1130246,CHEMBL126623,8.09,=,=,IC50,nM,8.1,IC50,nM,8.1
386249,CHEMBL677387,B,CHEMBL1130246,CHEMBL126903,7.80,=,=,IC50,nM,16.0,IC50,nM,16.0
387040,CHEMBL674029,F,CHEMBL1127050,CHEMBL84143,5.51,=,=,IC50,nM,3100.0,IC50,uM,3.1
387974,CHEMBL677387,B,CHEMBL1130246,CHEMBL127086,9.21,=,=,IC50,nM,0.61,IC50,nM,0.61
387975,CHEMBL673451,B,CHEMBL1130246,CHEMBL127086,4.94,=,=,IC50,nM,11400.0,IC50,nM,11400.0
388709,CHEMBL674029,F,CHEMBL1127050,CHEMBL83429,4.83,=,=,IC50,nM,14900.0,IC50,uM,14.9
388710,CHEMBL674029,F,CHEMBL1127050,CHEMBL312001,4.00,=,=,IC50,nM,100000.0,IC50,uM,100.0
389022,CHEMBL680028,B,CHEMBL1145020,CHEMBL263788,6.10,=,=,IC50,nM,790.0,IC50,uM,0.79
389440,CHEMBL677387,B,CHEMBL1130246,CHEMBL338175,8.82,=,=,IC50,nM,1.5,IC50,nM,1.5
389992,CHEMBL674029,F,CHEMBL1127050,CHEMBL83838,4.75,=,=,IC50,nM,18000.0,IC50,uM,18.0
390356,CHEMBL680028,B,CHEMBL1145020,CHEMBL414631,6.48,=,=,IC50,nM,330.0,IC50,uM,0.33
391087,CHEMBL674693,B,CHEMBL1134829,CHEMBL355330,6.52,=,=,IC50,nM,300.0,IC50,uM,0.3
391455,CHEMBL679944,B,CHEMBL1132555,CHEMBL543457,,>,>,IC50,nM,100000.0,IC50,nM,100000.0
392440,CHEMBL674693,B,CHEMBL1134829,CHEMBL170724,6.24,=,=,IC50,nM,570.0,IC50,uM,0.57
393597,CHEMBL674693,B,CHEMBL1134829,CHEMBL168550,6.31,=,=,IC50,nM,490.0,IC50,uM,0.49
393852,CHEMBL679944,B,CHEMBL1132555,CHEMBL153525,8.91,=,=,IC50,nM,1.24,IC50,nM,1.24
393853,CHEMBL679944,B,CHEMBL1132555,CHEMBL3085277,6.27,=,=,IC50,nM,538.0,IC50,nM,538.0
393859,CHEMBL679944,B,CHEMBL1132555,CHEMBL152905,9.57,=,=,IC50,nM,0.27,IC50,nM,0.27
393860,CHEMBL677214,B,CHEMBL1132555,CHEMBL152905,7.07,=,=,IC50,nM,86.0,IC50,nM,86.0
394697,CHEMBL621024,F,CHEMBL1152084,CHEMBL100714,5.55,=,=,IC50,nM,2800.0,IC50,uM,2.8
394821,CHEMBL674693,B,CHEMBL1134829,CHEMBL168555,5.01,=,=,IC50,nM,9700.0,IC50,uM,9.7
394825,CHEMBL674693,B,CHEMBL1134829,CHEMBL168382,6.34,=,=,IC50,nM,460.0,IC50,uM,0.46
394829,CHEMBL674693,B,CHEMBL1134829,CHEMBL168285,6.10,=,=,IC50,nM,790.0,IC50,uM,0.79
394833,CHEMBL674693,B,CHEMBL1134829,CHEMBL352801,6.38,=,=,IC50,nM,420.0,IC50,uM,0.42
394911,CHEMBL674026,B,CHEMBL1134743,CHEMBL95692,,>,>,IC50,nM,10.0,IC50,nM,10.0
395224,CHEMBL679944,B,CHEMBL1132555,CHEMBL29197,10.60,=,=,IC50,nM,0.025,IC50,nM,0.025
396599,CHEMBL679944,B,CHEMBL1132555,CHEMBL357326,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
396600,CHEMBL679944,B,CHEMBL1132555,CHEMBL448730,5.39,=,=,IC50,nM,4100.0,IC50,nM,4100.0
396601,CHEMBL679944,B,CHEMBL1132555,CHEMBL544867,7.96,=,=,IC50,nM,11.0,IC50,nM,11.0
396602,CHEMBL679944,B,CHEMBL1132555,CHEMBL538814,6.34,=,=,IC50,nM,460.0,IC50,nM,460.0
397434,CHEMBL621024,F,CHEMBL1152084,CHEMBL431818,,>,>,IC50,nM,100000.0,IC50,uM,100.0
397799,CHEMBL679944,B,CHEMBL1132555,CHEMBL348003,,>,>,IC50,nM,100000.0,IC50,nM,100000.0
397800,CHEMBL679944,B,CHEMBL1132555,CHEMBL542755,7.70,=,=,IC50,nM,20.0,IC50,nM,20.0
400160,CHEMBL679944,B,CHEMBL1132555,CHEMBL53753,,=,=,IC50,nM,0.008,IC50,nM,0.008
400161,CHEMBL679944,B,CHEMBL1132555,CHEMBL153206,8.92,=,=,IC50,nM,1.2,IC50,nM,1.2
400162,CHEMBL677214,B,CHEMBL1132555,CHEMBL153206,7.89,=,=,IC50,nM,13.0,IC50,nM,13.0
400167,CHEMBL679944,B,CHEMBL1132555,CHEMBL346846,7.10,=,=,IC50,nM,80.0,IC50,nM,80.0
401413,CHEMBL674693,B,CHEMBL1134829,CHEMBL169467,5.47,=,=,IC50,nM,3400.0,IC50,uM,3.4
401417,CHEMBL674693,B,CHEMBL1134829,CHEMBL168266,5.55,=,=,IC50,nM,2820.0,IC50,uM,2.82
401724,CHEMBL679944,B,CHEMBL1132555,CHEMBL153739,7.70,=,=,IC50,nM,19.8,IC50,nM,19.8
404127,CHEMBL674693,B,CHEMBL1134829,CHEMBL354310,6.48,=,=,IC50,nM,330.0,IC50,uM,0.33
404725,CHEMBL679944,B,CHEMBL1132555,CHEMBL152984,6.13,=,=,IC50,nM,742.0,IC50,nM,742.0
404726,CHEMBL677214,B,CHEMBL1132555,CHEMBL152984,6.11,=,=,IC50,nM,769.0,IC50,nM,769.0
404727,CHEMBL679944,B,CHEMBL1132555,CHEMBL555739,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
405888,CHEMBL679944,B,CHEMBL1132555,CHEMBL544640,5.68,=,=,IC50,nM,2110.0,IC50,nM,2110.0
405889,CHEMBL679944,B,CHEMBL1132555,CHEMBL150280,6.58,=,=,IC50,nM,264.0,IC50,nM,264.0
405890,CHEMBL679944,B,CHEMBL1132555,CHEMBL553351,7.91,=,=,IC50,nM,12.3,IC50,nM,12.3
405891,CHEMBL679944,B,CHEMBL1132555,CHEMBL150390,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
406678,CHEMBL621024,F,CHEMBL1152084,CHEMBL98248,6.43,=,=,IC50,nM,370.0,IC50,uM,0.37
406680,CHEMBL621024,F,CHEMBL1152084,CHEMBL98798,7.16,=,=,IC50,nM,70.0,IC50,uM,0.07
407148,CHEMBL679944,B,CHEMBL1132555,CHEMBL423224,7.51,=,=,IC50,nM,31.0,IC50,nM,31.0
407149,CHEMBL677214,B,CHEMBL1132555,CHEMBL423224,6.20,=,=,IC50,nM,630.0,IC50,nM,630.0
407150,CHEMBL679944,B,CHEMBL1132555,CHEMBL347282,7.33,=,=,IC50,nM,47.0,IC50,nM,47.0
409490,CHEMBL679944,B,CHEMBL1132555,CHEMBL357097,6.34,=,=,IC50,nM,460.0,IC50,nM,460.0
409491,CHEMBL679944,B,CHEMBL1132555,CHEMBL346863,7.40,=,=,IC50,nM,40.0,IC50,nM,40.0
410355,CHEMBL621024,F,CHEMBL1152084,CHEMBL101581,5.60,=,=,IC50,nM,2500.0,IC50,uM,2.5
410436,CHEMBL674693,B,CHEMBL1134829,CHEMBL169570,6.60,=,=,IC50,nM,250.0,IC50,uM,0.25
410710,CHEMBL679944,B,CHEMBL1132555,CHEMBL415738,9.00,=,=,IC50,nM,1.0,IC50,nM,1.0
410711,CHEMBL679944,B,CHEMBL1132555,CHEMBL153409,6.13,=,=,IC50,nM,732.0,IC50,nM,732.0
411591,CHEMBL674693,B,CHEMBL1134829,CHEMBL171256,4.84,=,=,IC50,nM,14400.0,IC50,uM,14.4
411983,CHEMBL679944,B,CHEMBL1132555,CHEMBL329672,7.64,=,=,IC50,nM,23.0,IC50,nM,23.0
412761,CHEMBL621024,F,CHEMBL1152084,CHEMBL29197,8.40,=,=,IC50,nM,4.0,IC50,uM,0.004
412827,CHEMBL674693,B,CHEMBL1134829,CHEMBL166765,6.22,=,=,IC50,nM,600.0,IC50,uM,0.6
414368,CHEMBL679944,B,CHEMBL1132555,CHEMBL553137,6.88,=,=,IC50,nM,132.0,IC50,nM,132.0
415280,CHEMBL674693,B,CHEMBL1134829,CHEMBL169390,7.10,=,=,IC50,nM,80.0,IC50,uM,0.08
415681,CHEMBL679944,B,CHEMBL1132555,CHEMBL40734,9.41,=,=,IC50,nM,0.39,IC50,nM,0.39
416872,CHEMBL679944,B,CHEMBL1132555,CHEMBL153170,7.54,=,=,IC50,nM,29.0,IC50,nM,29.0
418071,CHEMBL679944,B,CHEMBL1132555,CHEMBL355982,7.46,=,=,IC50,nM,35.0,IC50,nM,35.0
418072,CHEMBL679944,B,CHEMBL1132555,CHEMBL345988,6.83,=,=,IC50,nM,147.0,IC50,nM,147.0
418073,CHEMBL677214,B,CHEMBL1132555,CHEMBL345988,6.31,=,=,IC50,nM,493.0,IC50,nM,493.0
418074,CHEMBL679944,B,CHEMBL1132555,CHEMBL153518,5.37,=,=,IC50,nM,4270.0,IC50,nM,4270.0
418075,CHEMBL679944,B,CHEMBL1132555,CHEMBL544868,7.24,=,=,IC50,nM,58.0,IC50,nM,58.0
418892,CHEMBL674026,B,CHEMBL1134743,CHEMBL97162,7.08,=,=,IC50,nM,83.0,IC50,nM,83.0
419114,CHEMBL679944,B,CHEMBL1132555,CHEMBL345294,7.96,=,=,IC50,nM,11.0,IC50,nM,11.0
419115,CHEMBL679944,B,CHEMBL1132555,CHEMBL2093928,6.38,=,=,IC50,nM,419.0,IC50,nM,419.0
419116,CHEMBL679944,B,CHEMBL1132555,CHEMBL155278,8.68,=,=,IC50,nM,2.1,IC50,nM,2.1
419117,CHEMBL677214,B,CHEMBL1132555,CHEMBL155278,7.01,=,=,IC50,nM,98.0,IC50,nM,98.0
419123,CHEMBL679944,B,CHEMBL1132555,CHEMBL149512,6.13,=,=,IC50,nM,740.0,IC50,nM,740.0
420001,CHEMBL621024,F,CHEMBL1152084,CHEMBL98137,4.09,=,=,IC50,nM,80500.0,IC50,uM,80.5
420076,CHEMBL674693,B,CHEMBL1134829,CHEMBL170438,4.88,=,=,IC50,nM,13200.0,IC50,uM,13.2
421928,CHEMBL679944,B,CHEMBL1132555,CHEMBL539822,9.33,=,=,IC50,nM,0.47,IC50,nM,0.47
421929,CHEMBL679944,B,CHEMBL1132555,CHEMBL540082,6.80,=,=,IC50,nM,158.0,IC50,nM,158.0
423336,CHEMBL679944,B,CHEMBL1132555,CHEMBL356850,8.74,=,=,IC50,nM,1.8,IC50,nM,1.8
423337,CHEMBL677214,B,CHEMBL1132555,CHEMBL356850,6.77,=,=,IC50,nM,170.0,IC50,nM,170.0
423343,CHEMBL679944,B,CHEMBL1132555,CHEMBL357367,8.03,=,=,IC50,nM,9.4,IC50,nM,9.4
423344,CHEMBL679944,B,CHEMBL1132555,CHEMBL151593,8.57,=,=,IC50,nM,2.7,IC50,nM,2.7
424483,CHEMBL679944,B,CHEMBL1132555,CHEMBL153419,6.72,=,=,IC50,nM,191.0,IC50,nM,191.0
424488,CHEMBL679944,B,CHEMBL1132555,CHEMBL153573,9.00,=,=,IC50,nM,1.0,IC50,nM,1.0
424489,CHEMBL677214,B,CHEMBL1132555,CHEMBL153573,7.38,=,=,IC50,nM,42.0,IC50,nM,42.0
424490,CHEMBL679944,B,CHEMBL1132555,CHEMBL357570,8.10,=,=,IC50,nM,7.9,IC50,nM,7.9
424491,CHEMBL677214,B,CHEMBL1132555,CHEMBL357570,7.07,=,=,IC50,nM,85.0,IC50,nM,85.0
425439,CHEMBL674693,B,CHEMBL1134829,CHEMBL352954,6.30,=,=,IC50,nM,500.0,IC50,uM,0.5
425685,CHEMBL679944,B,CHEMBL1132555,CHEMBL554983,7.14,=,=,IC50,nM,72.0,IC50,nM,72.0
425686,CHEMBL677214,B,CHEMBL1132555,CHEMBL554983,7.03,=,=,IC50,nM,93.0,IC50,nM,93.0
425687,CHEMBL679944,B,CHEMBL1132555,CHEMBL358934,8.96,=,=,IC50,nM,1.1,IC50,nM,1.1
425688,CHEMBL677214,B,CHEMBL1132555,CHEMBL358934,7.48,=,=,IC50,nM,33.0,IC50,nM,33.0
426708,CHEMBL674693,B,CHEMBL1134829,CHEMBL355191,6.35,=,=,IC50,nM,450.0,IC50,uM,0.45
427152,CHEMBL679944,B,CHEMBL1132555,CHEMBL540590,7.32,=,=,IC50,nM,48.0,IC50,nM,48.0
427153,CHEMBL679944,B,CHEMBL1132555,CHEMBL544865,6.35,=,=,IC50,nM,444.0,IC50,nM,444.0
428391,CHEMBL679944,B,CHEMBL1132555,CHEMBL66031,,=,=,IC50,nM,0.008,IC50,nM,0.008
428392,CHEMBL679944,B,CHEMBL1132555,CHEMBL39337,9.36,=,=,IC50,nM,0.44,IC50,nM,0.44
428393,CHEMBL679944,B,CHEMBL1132555,CHEMBL555921,7.90,=,=,IC50,nM,12.6,IC50,nM,12.6
430432,CHEMBL676157,B,CHEMBL1152084,CHEMBL327300,,>,>,IC50,nM,100000.0,IC50,uM,100.0
430436,CHEMBL674014,B,CHEMBL1152084,CHEMBL327300,,>,>,IC50,nM,10000.0,IC50,uM,10.0
430514,CHEMBL674693,B,CHEMBL1134829,CHEMBL171311,6.36,=,=,IC50,nM,440.0,IC50,uM,0.44
430518,CHEMBL674693,B,CHEMBL1134829,CHEMBL166766,6.14,=,=,IC50,nM,730.0,IC50,uM,0.73
430775,CHEMBL679944,B,CHEMBL1132555,CHEMBL155100,6.57,=,=,IC50,nM,272.0,IC50,nM,272.0
430776,CHEMBL679944,B,CHEMBL1132555,CHEMBL2094036,,>,>,IC50,nM,100000.0,IC50,nM,100000.0
431817,CHEMBL677878,B,CHEMBL1134003,CHEMBL169780,5.59,=,=,IC50,nM,2540.0,IC50,uM,2.54
431819,CHEMBL677884,F,CHEMBL1134003,CHEMBL169780,,>,>,IC50,nM,10000.0,IC50,uM,10.0
431823,CHEMBL677878,B,CHEMBL1134003,CHEMBL355269,6.12,=,=,IC50,nM,750.0,IC50,uM,0.75
434419,CHEMBL677878,B,CHEMBL1134003,CHEMBL169200,6.05,=,=,IC50,nM,900.0,IC50,uM,0.9
434421,CHEMBL677884,F,CHEMBL1134003,CHEMBL169200,,>,>,IC50,nM,10000.0,IC50,uM,10.0
435724,CHEMBL677878,B,CHEMBL1134003,CHEMBL168829,4.87,=,=,IC50,nM,13400.0,IC50,uM,13.4
436946,CHEMBL677878,B,CHEMBL1134003,CHEMBL262276,6.10,=,=,IC50,nM,800.0,IC50,uM,0.8
436948,CHEMBL677884,F,CHEMBL1134003,CHEMBL262276,,>,>,IC50,nM,10000.0,IC50,uM,10.0
437174,CHEMBL672267,B,CHEMBL1132637,CHEMBL303144,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
438300,CHEMBL677878,B,CHEMBL1134003,CHEMBL169920,6.30,=,=,IC50,nM,500.0,IC50,uM,0.5
438302,CHEMBL677884,F,CHEMBL1134003,CHEMBL169920,,>,>,IC50,nM,10000.0,IC50,uM,10.0
440871,CHEMBL677878,B,CHEMBL1134003,CHEMBL408683,6.40,=,=,IC50,nM,400.0,IC50,uM,0.4
440873,CHEMBL677884,F,CHEMBL1134003,CHEMBL408683,,>,>,IC50,nM,10000.0,IC50,uM,10.0
442379,CHEMBL677878,B,CHEMBL1134003,CHEMBL355891,6.08,=,=,IC50,nM,830.0,IC50,uM,0.83
445004,CHEMBL677878,B,CHEMBL1134003,CHEMBL168661,6.53,=,=,IC50,nM,295.0,IC50,uM,0.295
445006,CHEMBL677884,F,CHEMBL1134003,CHEMBL168661,5.11,=,=,IC50,nM,7800.0,IC50,uM,7.8
446739,CHEMBL672267,B,CHEMBL1132637,CHEMBL305178,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
451559,CHEMBL677878,B,CHEMBL1134003,CHEMBL355019,6.13,=,=,IC50,nM,740.0,IC50,uM,0.74
451561,CHEMBL677884,F,CHEMBL1134003,CHEMBL355019,,>,>,IC50,nM,10000.0,IC50,uM,10.0
454181,CHEMBL677879,B,CHEMBL1134003,CHEMBL172514,6.51,=,=,IC50,nM,310.0,IC50,uM,0.31
454183,CHEMBL677884,F,CHEMBL1134003,CHEMBL172514,,>,>,IC50,nM,10000.0,IC50,uM,10.0
454187,CHEMBL677878,B,CHEMBL1134003,CHEMBL354033,5.57,=,=,IC50,nM,2670.0,IC50,uM,2.67
454191,CHEMBL677878,B,CHEMBL1134003,CHEMBL355322,6.36,=,=,IC50,nM,440.0,IC50,uM,0.44
455583,CHEMBL677878,B,CHEMBL1134003,CHEMBL169519,5.95,=,=,IC50,nM,1120.0,IC50,uM,1.12
458336,CHEMBL677878,B,CHEMBL1134003,CHEMBL263528,6.77,=,=,IC50,nM,170.0,IC50,uM,0.17
458338,CHEMBL677884,F,CHEMBL1134003,CHEMBL263528,,>,>,IC50,nM,10000.0,IC50,uM,10.0
460720,CHEMBL677879,B,CHEMBL1134003,CHEMBL274732,6.03,=,=,IC50,nM,930.0,IC50,uM,0.93
460722,CHEMBL677884,F,CHEMBL1134003,CHEMBL274732,,>,>,IC50,nM,10000.0,IC50,uM,10.0
460725,CHEMBL677878,B,CHEMBL1134003,CHEMBL171545,5.82,=,=,IC50,nM,1530.0,IC50,uM,1.53
460727,CHEMBL677884,F,CHEMBL1134003,CHEMBL171545,,>,>,IC50,nM,10000.0,IC50,uM,10.0
462007,CHEMBL677878,B,CHEMBL1134003,CHEMBL169064,6.46,=,=,IC50,nM,350.0,IC50,uM,0.35
463211,CHEMBL677878,B,CHEMBL1134003,CHEMBL168921,5.66,=,=,IC50,nM,2200.0,IC50,uM,2.2
463213,CHEMBL677884,F,CHEMBL1134003,CHEMBL168921,,>,>,IC50,nM,10000.0,IC50,uM,10.0
465873,CHEMBL677878,B,CHEMBL1134003,CHEMBL169065,5.83,=,=,IC50,nM,1470.0,IC50,uM,1.47
468916,CHEMBL672267,B,CHEMBL1132637,CHEMBL10,4.02,=,=,IC50,nM,96000.0,IC50,nM,96000.0
469967,CHEMBL677878,B,CHEMBL1134003,CHEMBL353823,5.08,=,=,IC50,nM,8300.0,IC50,uM,8.3
469970,CHEMBL677878,B,CHEMBL1134003,CHEMBL168656,5.68,=,=,IC50,nM,2100.0,IC50,uM,2.1
476108,CHEMBL674700,B,CHEMBL1131898,CHEMBL113185,5.29,=,=,IC50,nM,5100.0,IC50,nM,5100.0
477350,CHEMBL676162,B,CHEMBL1129839,CHEMBL539552,,,,IC50,nM,,IC50,uM,
478713,CHEMBL676162,B,CHEMBL1129839,CHEMBL335400,,,,IC50,nM,,IC50,uM,
479781,CHEMBL676160,B,CHEMBL1129839,CHEMBL543661,5.52,=,=,IC50,nM,3000.0,IC50,uM,3.0
479831,CHEMBL676160,B,CHEMBL1129839,CHEMBL545541,8.40,=,=,IC50,nM,4.0,IC50,uM,0.004
479833,CHEMBL676160,B,CHEMBL1129839,CHEMBL541586,7.60,=,=,IC50,nM,25.0,IC50,uM,0.025
479835,CHEMBL676160,B,CHEMBL1129839,CHEMBL542237,,>,>,IC50,nM,20000.0,IC50,uM,20.0
479907,CHEMBL677886,B,CHEMBL1135352,CHEMBL327188,,>,>,IC50,nM,1000.0,IC50,uM,1.0
481121,CHEMBL676160,B,CHEMBL1129839,CHEMBL540068,7.52,=,=,IC50,nM,30.0,IC50,uM,0.03
481537,CHEMBL677382,B,CHEMBL1134497,CHEMBL301483,5.89,=,=,IC50,nM,1300.0,IC50,uM,1.3
482429,CHEMBL676160,B,CHEMBL1129839,CHEMBL544836,,>,>,IC50,nM,20000.0,IC50,uM,20.0
482446,CHEMBL677886,B,CHEMBL1135352,CHEMBL96633,,>,>,IC50,nM,1000.0,IC50,uM,1.0
484926,CHEMBL677886,B,CHEMBL1135352,CHEMBL93262,,>,>,IC50,nM,1000.0,IC50,uM,1.0
485904,CHEMBL676160,B,CHEMBL1129839,CHEMBL135853,7.70,=,=,IC50,nM,20.0,IC50,uM,0.02
485981,CHEMBL676160,B,CHEMBL1129839,CHEMBL544833,6.46,=,=,IC50,nM,350.0,IC50,uM,0.35
487042,CHEMBL674700,B,CHEMBL1131898,CHEMBL112346,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
487116,CHEMBL676160,B,CHEMBL1129839,CHEMBL555201,7.00,=,=,IC50,nM,100.0,IC50,uM,0.1
488289,CHEMBL676160,B,CHEMBL1129839,CHEMBL542484,7.30,=,=,IC50,nM,50.0,IC50,uM,0.05
488409,CHEMBL677886,B,CHEMBL1135352,CHEMBL92395,,>,>,IC50,nM,1000.0,IC50,uM,1.0
490584,CHEMBL674700,B,CHEMBL1131898,CHEMBL322066,5.77,=,=,IC50,nM,1704.0,IC50,nM,1704.0
490733,CHEMBL677886,B,CHEMBL1135352,CHEMBL96096,,>,>,IC50,nM,1000.0,IC50,uM,1.0
490968,CHEMBL677382,B,CHEMBL1134497,CHEMBL56983,6.00,=,=,IC50,nM,1000.0,IC50,uM,1.0
491827,CHEMBL676160,B,CHEMBL1129839,CHEMBL543669,5.40,=,=,IC50,nM,4000.0,IC50,uM,4.0
491919,CHEMBL709031,F,CHEMBL1146624,CHEMBL414139,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
494208,CHEMBL676160,B,CHEMBL1129839,CHEMBL545767,,>,>,IC50,nM,1000.0,IC50,uM,1.0
494268,CHEMBL677886,B,CHEMBL1135352,CHEMBL92729,,>,>,IC50,nM,1000.0,IC50,uM,1.0
495295,CHEMBL676160,B,CHEMBL1129839,CHEMBL135902,8.00,=,=,IC50,nM,10.0,IC50,uM,0.01
497488,CHEMBL676160,B,CHEMBL1129839,CHEMBL543904,6.30,=,=,IC50,nM,500.0,IC50,uM,0.5
497534,CHEMBL676160,B,CHEMBL1129839,CHEMBL555797,6.22,=,=,IC50,nM,600.0,IC50,uM,0.6
497582,CHEMBL677886,B,CHEMBL1135352,CHEMBL96081,,>,>,IC50,nM,1000.0,IC50,uM,1.0
498707,CHEMBL676160,B,CHEMBL1129839,CHEMBL555844,,>,>,IC50,nM,1000.0,IC50,uM,1.0
498709,CHEMBL676162,B,CHEMBL1129839,CHEMBL538528,,,,IC50,nM,,IC50,uM,
498753,CHEMBL677886,B,CHEMBL1135352,CHEMBL94846,,>,>,IC50,nM,1000.0,IC50,uM,1.0
498758,CHEMBL677886,B,CHEMBL1135352,CHEMBL92339,,>,>,IC50,nM,1000.0,IC50,uM,1.0
498763,CHEMBL677886,B,CHEMBL1135352,CHEMBL330351,,>,>,IC50,nM,1000.0,IC50,uM,1.0
500329,CHEMBL677382,B,CHEMBL1134497,CHEMBL57347,6.82,=,=,IC50,nM,150.0,IC50,uM,0.15
501309,CHEMBL676160,B,CHEMBL1129839,CHEMBL132605,,>,>,IC50,nM,50000.0,IC50,uM,50.0
502540,CHEMBL676160,B,CHEMBL1129839,CHEMBL542729,7.00,=,=,IC50,nM,100.0,IC50,uM,0.1
502776,CHEMBL677382,B,CHEMBL1134497,CHEMBL45827,6.41,=,=,IC50,nM,390.0,IC50,uM,0.39
504972,CHEMBL677886,B,CHEMBL1135352,CHEMBL330657,,>,>,IC50,nM,1000.0,IC50,uM,1.0
506049,CHEMBL674700,B,CHEMBL1131898,CHEMBL112263,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
507380,CHEMBL709031,F,CHEMBL1146624,CHEMBL318804,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
509788,CHEMBL676161,B,CHEMBL1129839,CHEMBL555321,7.30,=,=,IC50,nM,50.0,IC50,uM,0.05
509882,CHEMBL676160,B,CHEMBL1129839,CHEMBL542733,6.60,=,=,IC50,nM,250.0,IC50,uM,0.25
509884,CHEMBL676160,B,CHEMBL1129839,CHEMBL543429,,>,>,IC50,nM,20000.0,IC50,uM,20.0
511053,CHEMBL677886,B,CHEMBL1135352,CHEMBL329244,,>,>,IC50,nM,1000.0,IC50,uM,1.0
512206,CHEMBL674105,B,CHEMBL1136358,CHEMBL131577,5.00,=,=,IC50,nM,10000.0,IC50,uM,10.0
512674,CHEMBL677830,B,CHEMBL1132535,CHEMBL435227,,>,>,IC50,nM,100000.0,IC50,uM,100.0
512678,CHEMBL880174,F,CHEMBL1132535,CHEMBL435227,,>,>,IC50,nM,50000.0,IC50,uM,50.0
