source_dataset,source_record_id,smiles_canonical,ic50_nm,pIC50,year,year_source,year_confidence,molecule_chembl_id,document_chembl_id,bindingdb_reactant_set_id
chembl,1058147,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,900.0,6.045757490560675,1997.0,document_chembl_id,0.95,CHEMBL122397,CHEMBL1159167,
chembl,1058900,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,10300.0,4.987162775294828,2004.0,document_chembl_id,0.95,CHEMBL116012,CHEMBL1147456,
chembl,1058901,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,2700.0,5.568636235841012,2004.0,document_chembl_id,0.95,CHEMBL114392,CHEMBL1147456,
chembl,1059548,Brc1cccc(Nc2ncnc3ccccc23)c1,27.0,7.568636235841012,1996.0,document_chembl_id,0.95,CHEMBL290096,CHEMBL1129035,
chembl,1059667,CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,85.0,7.070581074285707,2001.0,document_chembl_id,0.95,CHEMBL91811,CHEMBL1134561,
chembl,1059672,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,95.0,7.022276394711152,2001.0,document_chembl_id,0.95,CHEMBL328977,CHEMBL1134561,
chembl,1059677,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,106.0,6.97469413473523,2001.0,document_chembl_id,0.95,CHEMBL94068,CHEMBL1134561,
chembl,1060812,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.0,8.698970004336019,2001.0,document_chembl_id,0.95,CHEMBL285063,CHEMBL1134561,
chembl,1061427,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,130.0,6.886056647693163,2004.0,document_chembl_id,0.95,CHEMBL115187,CHEMBL1147456,
chembl,1061428,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,590.0,6.229147988357855,2004.0,document_chembl_id,0.95,CHEMBL281300,CHEMBL1147456,
chembl,1062251,CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc21,203.0,6.692503962086787,1996.0,document_chembl_id,0.95,CHEMBL427298,CHEMBL1129035,
chembl,1062472,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.0,8.221848749616356,2001.0,document_chembl_id,0.95,CHEMBL329856,CHEMBL1134561,
chembl,1062477,COCCN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,62.0,7.207608310501746,2001.0,document_chembl_id,0.95,CHEMBL442754,CHEMBL1134561,
chembl,1062482,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,68.0,7.167491087293763,2001.0,document_chembl_id,0.95,CHEMBL94109,CHEMBL1134561,
chembl,1062881,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,7500.0,5.1249387366083,2004.0,document_chembl_id,0.95,CHEMBL113902,CHEMBL1147456,
chembl,1063559,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,1370.0,5.863279432843593,1996.0,document_chembl_id,0.95,CHEMBL96627,CHEMBL1129035,
chembl,1063646,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.0,8.096910013008056,2001.0,document_chembl_id,0.95,CHEMBL91867,CHEMBL1134561,
chembl,1063651,COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,131.0,6.882728704344236,2001.0,document_chembl_id,0.95,CHEMBL2112370,CHEMBL1134561,
chembl,1064122,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,910.0,6.040958607678906,2004.0,document_chembl_id,0.95,CHEMBL116525,CHEMBL1147456,
chembl,1064377,CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,27200.0,4.565431095965801,1997.0,document_chembl_id,0.95,CHEMBL122721,CHEMBL1159167,
chembl,1064734,CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,1.32,8.87942606879415,1996.0,document_chembl_id,0.95,CHEMBL176891,CHEMBL1129035,
chembl,1064749,C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,71.0,7.1487416512809245,2001.0,document_chembl_id,0.95,CHEMBL414220,CHEMBL1134561,
chembl,1065328,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,550.0,6.259637310505756,2004.0,document_chembl_id,0.95,CHEMBL327023,CHEMBL1147456,
chembl,1065329,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,13600.0,4.866461091629782,2004.0,document_chembl_id,0.95,CHEMBL113996,CHEMBL1147456,
chembl,1065930,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.12,9.920818753952377,1996.0,document_chembl_id,0.95,CHEMBL328216,CHEMBL1129035,
chembl,1066928,O=C(Oc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,70.0,7.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL169970,CHEMBL1127676,
chembl,1066929,O=C(Oc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,10000.0,5.0,1994.0,document_chembl_id,0.95,CHEMBL169970,CHEMBL1127676,
chembl,1067938,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,500.0,6.301029995663981,1997.0,document_chembl_id,0.95,CHEMBL543904,CHEMBL1129840,
chembl,1067941,COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC,100.0,7.0,1997.0,document_chembl_id,0.95,CHEMBL553908,CHEMBL1129840,
chembl,1067943,Cc1cccc(N(C)c2ncnc3cc(C)c(C)cc23)c1,6500.0,5.187086643357144,1997.0,document_chembl_id,0.95,CHEMBL554566,CHEMBL1129840,
chembl,1068012,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,7300.0,5.136677139879544,2003.0,document_chembl_id,0.95,CHEMBL101683,CHEMBL1136193,
chembl,1068143,O=C(NOCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,50.0,7.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL355294,CHEMBL1127676,
chembl,1068226,c1ccc2ncncc2c1,27.0,7.568636235841012,1996.0,document_chembl_id,0.95,CHEMBL301359,CHEMBL1129564,
chembl,1069552,COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,39.0,7.4089353929735005,1996.0,document_chembl_id,0.95,CHEMBL53375,CHEMBL1129564,
chembl,1070649,O=C(O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,35000.0,4.455931955649724,1994.0,document_chembl_id,0.95,CHEMBL171000,CHEMBL1127676,
chembl,1070650,O=C(O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,60000.0,4.221848749616356,1994.0,document_chembl_id,0.95,CHEMBL171000,CHEMBL1127676,
chembl,1070683,COc1ccc2ncncc2c1,30.0,7.522878745280337,1996.0,document_chembl_id,0.95,CHEMBL52472,CHEMBL1129564,
chembl,1071666,COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,100000.0,4.0,1994.0,document_chembl_id,0.95,CHEMBL169081,CHEMBL1127676,
chembl,1071667,COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,20000.0,4.698970004336019,1994.0,document_chembl_id,0.95,CHEMBL169081,CHEMBL1127676,
chembl,1072808,Cc1cc(C)cc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)c1,3000.0,5.522878745280337,1994.0,document_chembl_id,0.95,CHEMBL169356,CHEMBL1127676,
chembl,1072809,Cc1cc(C)cc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)c1,1600.0,5.795880017344075,1994.0,document_chembl_id,0.95,CHEMBL169356,CHEMBL1127676,
chembl,1073909,COc1cc2ncnc(N(C)c3ccc(C)cc3)c2cc1OC,4000.0,5.3979400086720375,1997.0,document_chembl_id,0.95,CHEMBL545538,CHEMBL1129840,
chembl,1074154,COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,263.0,6.580044251510242,1996.0,document_chembl_id,0.95,CHEMBL301549,CHEMBL1129564,
chembl,1075291,CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,50000.0,4.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL354521,CHEMBL1127676,
chembl,1075292,CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,40000.0,4.3979400086720375,1994.0,document_chembl_id,0.95,CHEMBL354521,CHEMBL1127676,
chembl,1075293,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,7000.0,5.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL171727,CHEMBL1127676,
chembl,1075294,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,11000.0,4.958607314841775,1994.0,document_chembl_id,0.95,CHEMBL171727,CHEMBL1127676,
chembl,1075295,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)Cc1ccccc1,360.0,6.443697499232712,1994.0,document_chembl_id,0.95,CHEMBL171054,CHEMBL1127676,
chembl,1075296,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)Cc1ccccc1,3500.0,5.455931955649724,1994.0,document_chembl_id,0.95,CHEMBL171054,CHEMBL1127676,
chembl,1075321,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,9.6,8.017728766960431,1996.0,document_chembl_id,0.95,CHEMBL53796,CHEMBL1129564,
chembl,1075322,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,32.0,7.494850021680094,1996.0,document_chembl_id,0.95,CHEMBL53796,CHEMBL1129564,
chembl,1076460,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,800.0,6.096910013008056,1994.0,document_chembl_id,0.95,CHEMBL368296,CHEMBL1127676,
chembl,1076461,O=C(OCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,80.0,7.096910013008056,1994.0,document_chembl_id,0.95,CHEMBL352583,CHEMBL1127676,
chembl,1076462,O=C(OCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,2500.0,5.6020599913279625,1994.0,document_chembl_id,0.95,CHEMBL352583,CHEMBL1127676,
chembl,1076549,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,2.3,8.638272163982407,1996.0,document_chembl_id,0.95,CHEMBL53299,CHEMBL1129564,
chembl,1077719,CONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,27000.0,4.568636235841013,1994.0,document_chembl_id,0.95,CHEMBL354300,CHEMBL1127676,
chembl,1077738,CNc1cc2c(Nc3ccccc3)ncnc2cn1,9.0,8.045757490560675,1996.0,document_chembl_id,0.95,CHEMBL53940,CHEMBL1129564,
chembl,1077739,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,52.0,7.2839966563652,1996.0,document_chembl_id,0.95,CHEMBL298637,CHEMBL1129564,
chembl,1077740,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,552.0,6.258060922270801,1996.0,document_chembl_id,0.95,CHEMBL298637,CHEMBL1129564,
chembl,1077741,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,4.3,8.366531544420413,1996.0,document_chembl_id,0.95,CHEMBL50519,CHEMBL1129564,
chembl,1078918,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.6,8.585026652029182,1996.0,document_chembl_id,0.95,CHEMBL53062,CHEMBL1129564,
chembl,1078919,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,12.0,7.920818753952375,1996.0,document_chembl_id,0.95,CHEMBL53062,CHEMBL1129564,
chembl,1078920,Brc1cccc(Nc2ncnc3cccnc23)c1,34.0,7.468521082957745,1996.0,document_chembl_id,0.95,CHEMBL54805,CHEMBL1129564,
chembl,1079970,CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,100.0,7.0,1994.0,document_chembl_id,0.95,CHEMBL170996,CHEMBL1127676,
chembl,1079972,O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,1200.0,5.920818753952375,1994.0,document_chembl_id,0.95,CHEMBL168363,CHEMBL1127676,
chembl,1079973,O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,2500.0,5.6020599913279625,1994.0,document_chembl_id,0.95,CHEMBL168363,CHEMBL1127676,
chembl,1080041,Nc1ccc2ncncc2c1,0.79,9.102372908709558,1996.0,document_chembl_id,0.95,CHEMBL53300,CHEMBL1129564,
chembl,1081089,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,3000.0,5.522878745280337,1994.0,document_chembl_id,0.95,CHEMBL355461,CHEMBL1127676,
chembl,1081090,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,12000.0,4.920818753952375,1994.0,document_chembl_id,0.95,CHEMBL355461,CHEMBL1127676,
chembl,1081091,CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC,4000.0,5.3979400086720375,1994.0,document_chembl_id,0.95,CHEMBL355419,CHEMBL1127676,
chembl,1081092,CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC,70000.0,4.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL355419,CHEMBL1127676,
chembl,1082421,O=C(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)NOCc1ccccc1,50000.0,4.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL352591,CHEMBL1127676,
chembl,1082422,O=C(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)NOCc1ccccc1,61000.0,4.214670164989233,1994.0,document_chembl_id,0.95,CHEMBL352591,CHEMBL1127676,
chembl,1082445,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.13,9.886056647693165,1996.0,document_chembl_id,0.95,CHEMBL54400,CHEMBL1129564,
chembl,1082446,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0,7.795880017344075,1996.0,document_chembl_id,0.95,CHEMBL54400,CHEMBL1129564,
chembl,1082448,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,21.0,7.67778070526608,1996.0,document_chembl_id,0.95,CHEMBL53711,CHEMBL1129564,
chembl,1082449,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,18.0,7.744727494896693,1996.0,document_chembl_id,0.95,CHEMBL291496,CHEMBL1129564,
chembl,1083248,COc1cc2ncnc(N(C)c3cccc(C)c3)c2cc1OC,12000.0,4.920818753952375,1997.0,document_chembl_id,0.95,CHEMBL553523,CHEMBL1129840,
chembl,1083250,CN(c1ccccc1)c1[nH]cnc2ncnc1-2,2000.0,5.698970004336019,1997.0,document_chembl_id,0.95,CHEMBL335052,CHEMBL1129840,
chembl,1083435,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,5000.0,5.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL168343,CHEMBL1127676,
chembl,1083436,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,46000.0,4.337242168318426,1994.0,document_chembl_id,0.95,CHEMBL168343,CHEMBL1127676,
chembl,1083481,Nc1cc2ncnc(NCc3ccccc3)c2cn1,578.0,6.238072161579471,1996.0,document_chembl_id,0.95,CHEMBL300083,CHEMBL1129564,
chembl,1083482,Nc1cc2ncnc(NCc3ccccc3)c2cn1,2085.0,5.680893940690224,1996.0,document_chembl_id,0.95,CHEMBL300083,CHEMBL1129564,
chembl,1083483,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,29.0,7.537602002101044,1996.0,document_chembl_id,0.95,CHEMBL52418,CHEMBL1129564,
chembl,1083484,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,3.1,8.508638306165727,1996.0,document_chembl_id,0.95,CHEMBL53156,CHEMBL1129564,
chembl,1083485,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,20.0,7.698970004336019,1996.0,document_chembl_id,0.95,CHEMBL53156,CHEMBL1129564,
chembl,1084528,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,600.0,6.221848749616356,1994.0,document_chembl_id,0.95,CHEMBL131653,CHEMBL1127676,
chembl,1084529,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,9000.0,5.045757490560675,1994.0,document_chembl_id,0.95,CHEMBL131653,CHEMBL1127676,
chembl,1084530,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1000.0,6.0,1994.0,document_chembl_id,0.95,CHEMBL131653,CHEMBL1127676,
chembl,1084551,O=P(O)(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,3000.0,5.522878745280337,1994.0,document_chembl_id,0.95,CHEMBL352876,CHEMBL1127676,
chembl,1084595,c1ccc(CNc2ncnc3ccncc23)cc1,1460.0,5.835647144215563,1996.0,document_chembl_id,0.95,CHEMBL54784,CHEMBL1129564,
chembl,1084596,Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,40.0,7.397940008672037,1996.0,document_chembl_id,0.95,CHEMBL296377,CHEMBL1129564,
chembl,1084598,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,15.0,7.823908740944319,1996.0,document_chembl_id,0.95,CHEMBL53753,CHEMBL1129564,
chembl,1084599,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,940.0,6.026872146400301,1996.0,document_chembl_id,0.95,CHEMBL54474,CHEMBL1129564,
chembl,1085571,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,800.0,6.096910013008056,1994.0,document_chembl_id,0.95,CHEMBL355853,CHEMBL1127676,
chembl,1085572,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,8000.0,5.096910013008056,1994.0,document_chembl_id,0.95,CHEMBL355853,CHEMBL1127676,
chembl,1085619,O=C(OC/C=C/c1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,1300.0,5.886056647693163,1994.0,document_chembl_id,0.95,CHEMBL172333,CHEMBL1127676,
chembl,1085620,O=C(OC/C=C/c1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,2000.0,5.698970004336019,1994.0,document_chembl_id,0.95,CHEMBL172333,CHEMBL1127676,
chembl,1085648,c1ccc(CNc2ncnc3cnccc23)cc1,2030.0,5.692503962086787,1996.0,document_chembl_id,0.95,CHEMBL51320,CHEMBL1129564,
chembl,1086483,COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC,3000.0,5.522878745280337,1997.0,document_chembl_id,0.95,CHEMBL543195,CHEMBL1129840,
chembl,1086603,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,100000.0,4.0,1994.0,document_chembl_id,0.95,CHEMBL168425,CHEMBL1127676,
chembl,1086604,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,20000.0,4.698970004336019,1994.0,document_chembl_id,0.95,CHEMBL168425,CHEMBL1127676,
chembl,1086643,O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,5000.0,5.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL316764,CHEMBL1127676,
chembl,1086644,O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,100000.0,4.0,1994.0,document_chembl_id,0.95,CHEMBL316764,CHEMBL1127676,
chembl,1086645,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,30.0,7.522878745280337,1994.0,document_chembl_id,0.95,CHEMBL168533,CHEMBL1127676,
chembl,1086646,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,1500.0,5.823908740944319,1994.0,document_chembl_id,0.95,CHEMBL168533,CHEMBL1127676,
chembl,1086647,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,700.0,6.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL168533,CHEMBL1127676,
chembl,1087766,CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,3.1,8.508638306165727,1996.0,document_chembl_id,0.95,CHEMBL52882,CHEMBL1129564,
chembl,1087767,Brc1cccc(Nc2ncnc3cnccc23)c1,51.0,7.292429823902063,1996.0,document_chembl_id,0.95,CHEMBL51265,CHEMBL1129564,
chembl,1087768,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,324.0,6.489454989793388,1996.0,document_chembl_id,0.95,CHEMBL50245,CHEMBL1129564,
chembl,1087769,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,2300.0,5.638272163982407,1996.0,document_chembl_id,0.95,CHEMBL50245,CHEMBL1129564,
chembl,1088827,O=C(OCCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)c1cc(NCc2cc(O)ccc2O)ccc1O,1250.0,5.903089986991944,1994.0,document_chembl_id,0.95,CHEMBL169885,CHEMBL1127676,
chembl,1088873,CC(C)CCCC(C)CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,5000.0,5.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL354301,CHEMBL1127676,
chembl,1088915,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.13,9.886056647693165,1996.0,document_chembl_id,0.95,CHEMBL51853,CHEMBL1129564,
chembl,1088916,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,16.0,7.795880017344075,1996.0,document_chembl_id,0.95,CHEMBL51853,CHEMBL1129564,
chembl,1088917,c1ccc(CNc2ncnc3cccnc23)cc1,603.0,6.219682687859849,1996.0,document_chembl_id,0.95,CHEMBL53552,CHEMBL1129564,
chembl,1089966,CC(C)(C)ONC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,31000.0,4.508638306165727,1994.0,document_chembl_id,0.95,CHEMBL422899,CHEMBL1127676,
chembl,1089967,CC(C)(C)ONC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,30000.0,4.522878745280337,1994.0,document_chembl_id,0.95,CHEMBL422899,CHEMBL1127676,
chembl,1089985,CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,10000.0,5.0,1994.0,document_chembl_id,0.95,CHEMBL171144,CHEMBL1127676,
chembl,1090886,COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC,4000.0,5.3979400086720375,1997.0,document_chembl_id,0.95,CHEMBL543669,CHEMBL1129840,
chembl,1090889,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,50.0,7.301029995663981,1997.0,document_chembl_id,0.95,CHEMBL542484,CHEMBL1129840,
chembl,1091024,CCOP(=O)(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)OCC,75000.0,4.1249387366083,1994.0,document_chembl_id,0.95,CHEMBL354757,CHEMBL1127676,
chembl,1092219,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,1000.0,6.0,1994.0,document_chembl_id,0.95,CHEMBL435662,CHEMBL1127676,
chembl,1092220,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,1400.0,5.853871964321762,1994.0,document_chembl_id,0.95,CHEMBL435662,CHEMBL1127676,
chembl,1092221,O=C(Oc1ccc2ccccc2c1)c1cc(NCc2cc(O)ccc2O)ccc1O,90.0,7.045757490560675,1994.0,document_chembl_id,0.95,CHEMBL169514,CHEMBL1127676,
chembl,1092249,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,6000.0,5.221848749616356,1994.0,document_chembl_id,0.95,CHEMBL171085,CHEMBL1127676,
chembl,1092250,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,38000.0,4.42021640338319,1994.0,document_chembl_id,0.95,CHEMBL171085,CHEMBL1127676,
chembl,1092251,O=C(Cc1cc(NCc2cc(O)ccc2O)ccc1O)NOCc1ccccc1,1000.0,6.0,1994.0,document_chembl_id,0.95,CHEMBL352589,CHEMBL1127676,
chembl,1092252,O=C(Cc1cc(NCc2cc(O)ccc2O)ccc1O)NOCc1ccccc1,16000.0,4.795880017344075,1994.0,document_chembl_id,0.95,CHEMBL352589,CHEMBL1127676,
chembl,1092285,CN(C)c1ccc2ncncc2c1,120.0,6.920818753952375,1996.0,document_chembl_id,0.95,CHEMBL55150,CHEMBL1129564,
chembl,1093086,COc1cc2ncnc(N(C)c3cccc(C(F)(F)F)c3)c2cc1OC,30000.0,4.522878745280337,1997.0,document_chembl_id,0.95,CHEMBL539807,CHEMBL1129840,
chembl,1093326,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.0,8.0,1996.0,document_chembl_id,0.95,CHEMBL52076,CHEMBL1129564,
chembl,1093327,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,110.0,6.958607314841775,1996.0,document_chembl_id,0.95,CHEMBL52076,CHEMBL1129564,
chembl,1093328,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,684.0,6.164943898279883,1996.0,document_chembl_id,0.95,CHEMBL291701,CHEMBL1129564,
chembl,1093329,CNc1ccc2ncncc2c1,7.0,8.154901959985743,1996.0,document_chembl_id,0.95,CHEMBL53850,CHEMBL1129564,
chembl,1093330,Nc1ccc2cncnc2c1,0.1,10.0,1996.0,document_chembl_id,0.95,CHEMBL55729,CHEMBL1129564,
chembl,1093331,CN(C)c1ccc2cncnc2c1,11.0,7.958607314841775,1996.0,document_chembl_id,0.95,CHEMBL52784,CHEMBL1129564,
chembl,1094526,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O,90.0,7.045757490560675,1994.0,document_chembl_id,0.95,CHEMBL422335,CHEMBL1127676,
chembl,1095605,O=C(NO)c1cc(NCc2cc(O)ccc2O)ccc1O,400.0,6.3979400086720375,1994.0,document_chembl_id,0.95,CHEMBL172449,CHEMBL1127676,
chembl,1095606,O=C(NO)c1cc(NCc2cc(O)ccc2O)ccc1O,40000.0,4.3979400086720375,1994.0,document_chembl_id,0.95,CHEMBL172449,CHEMBL1127676,
chembl,1095629,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,13.0,7.886056647693163,1996.0,document_chembl_id,0.95,CHEMBL51707,CHEMBL1129564,
chembl,1096477,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12,5500.0,5.259637310505756,1997.0,document_chembl_id,0.95,CHEMBL554053,CHEMBL1129840,
chembl,1096631,CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,700.0,6.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL353028,CHEMBL1127676,
chembl,1096632,CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,7000.0,5.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL353028,CHEMBL1127676,
chembl,1096678,Brc1cccc(Nc2ncnc3ncccc23)c1,688.0,6.162411561764489,1996.0,document_chembl_id,0.95,CHEMBL54475,CHEMBL1129564,
chembl,1096679,CNc1ccc2cncnc2c1,4.0,8.397940008672037,1996.0,document_chembl_id,0.95,CHEMBL295961,CHEMBL1129564,
